,venue_id,linked_venue_id,venue,locality,latitude,longitude
6664,/venues/2107559,/venues/2107559,Tempo Drom,Winterthur,47.49472,8.718589999999999
6665,/venues/4176494,/venues/4176494,Temus Club,Lugano,46.00937,8.90461
6666,/venues/1288106,/venues/1288106,Tennis Couvert D'ajoie,Porrentruy,47.41645,7.09174
6667,/venues/106262,/venues/106262,Tennishalle,Kerzers,,
6668,/venues/2106969,/venues/2106969,Tennishalle Wila,Zürich,,
6669,/venues/1914198,/venues/1914198,Tension,Basel,,
6670,/venues/3306264,/venues/3306264,Tension Festival,Basel,47.5596,7.58858
6671,/venues/3950259,/venues/3950259,Tente Rive-Est,Nyon,,
6672,/venues/4347848,/venues/4347850,Terassenkonzert,Olten,47.34877,7.9108800000000015
6673,/venues/52484,/venues/52484,Terminal PTR,Geneva,,
6674,/venues/69417,/venues/69417,Terminam Ptr,Geneva,,
6675,/venues/740461,/venues/740461,Terminus Club,Olten,47.35196,7.90373
6676,/venues/4291779,/venues/4291779,Terrain de sport de Cornaux,Neuchatel,,
6677,/venues/4347850,/venues/4347850,Terrassenkonzert,Olten,47.34877,7.9108800000000015
6678,/venues/3481634,/venues/3481634,Terror Samba,Basel,47.56667,7.59242
6679,/venues/3482869,/venues/3482869,Terrorsamba,Basel,47.5596,7.58858
6680,/venues/4390496,/venues/4390496,Tersnaus Square,Locarno,46.167,8.794260000000001
6681,/venues/2451844,/venues/2451844,"Tertianum, Residenz Segeten",Zürich,47.35564,8.59442
6682,/venues/3095379,/venues/3362199,Test. Bar Zur Traube,Langenthal,47.21274,7.7924
6683,/venues/1502348,/venues/1502348,Testvenue,Bern,,
6684,/venues/3388859,/venues/3388859,Teufen Gassenfest,Appenzell,47.33493,9.40659
6685,/venues/1779298,/venues/1779298,Teufenerstrasse,St. Gallen,,
6686,/venues/4346255,/venues/4346255,Thai Bogie Kitchen,Zürich,47.41466,8.55401
6687,/venues/1361581,/venues/1361581,Thai Thai Club,Zürich,,
6688,/venues/2443529,/venues/2443529,Thbbc,Lausanne,46.48867,6.73071
6689,/venues/3519854,/venues/3519854,The Alex,Zermatt,46.02367,7.747160000000001
6690,/venues/4099479,/venues/4099479,The Aria Club,Zürich,,
6691,/venues/4419510,/venues/4419510,The Auld Dubliner,Basel,47.56269,7.597339999999999
6692,/venues/2696733,/venues/2696733,The Baguslife House,Grindelwald,46.62622,8.01745
6693,/venues/3408624,/venues/3408624,The Barn Sessions,Zürich,47.37689,8.54169
6694,/venues/2298864,/venues/2298864,The Beehive,Zürich,,
6695,/venues/3230279,/venues/3230279,The Big Kahuna Festival,Sierre,46.1978,7.1752699999999985
6696,/venues/898621,/venues/898621,The Bird's Eye Jazz Club,Basel,47.55503,7.58755
6697,/venues/684811,/venues/684811,The Black Pearl,Bern,,
6698,/venues/3895794,/venues/3895794,The Black Quarter Bar,Bern,46.94672,7.45639
6699,/venues/3509114,/venues/3509114,The Blackhouse,Winterthur,47.49882,8.72369
6700,/venues/4160204,/venues/4160204,The Bluus Club,Baden,47.46851,8.29722
6701,/venues/819706,/venues/819706,The Box Club,Lausanne,,
6702,/venues/1657148,/venues/1657148,The Bruch Brothers,Luzern,47.05164,8.299380000000001
6703,/venues/2784963,/venues/2784963,The Bruch Brothers Bar,Luzern,47.37221,8.51624
6704,/venues/3503904,/venues/3503904,The Chedi Andermatt,Luzern,46.61761,8.56621
6705,/venues/2159774,/venues/2159774,The Classroom,Wetzikon,47.32506,8.798689999999997
6706,/venues/1758998,/venues/1758998,The Club,Geneva,,
6707,/venues/1474633,/venues/1474633,The Club,Luzern,,
6708,/venues/3086114,/venues/3086114,The Club - Glarus,Zürich,47.04043,9.06721
6709,/venues/1789808,/venues/1789808,The Club By Point Bar,Geneva,46.20348,6.1462
6710,/venues/4371008,/venues/4371008,The Core Irish Pub,Luzern,,
6711,/venues/1412473,/venues/1412473,The Cotton Club,Solothurn,47.17034,7.56296
6712,/venues/1966644,/venues/1966644,The Crybaby Club,Zürich,,
6713,/venues/1177266,/venues/1177266,The Date,Zug,47.17218,8.51503
6714,/venues/4417716,/venues/4417716,The Dock Bar,Solothurn,47.2052,7.5361699999999985
6715,/venues/2846808,/venues/2846808,The Fishermen's Pub,Nyon,46.38185,6.24223
6716,/venues/1416133,/venues/1416133,The Flower,Basel,47.57421,7.563110000000001
6717,/venues/794141,/venues/509511,The Flower - Grand Casino Basel,Basel,47.57421,7.563110000000001
6718,/venues/4339496,/venues/4339496,The Greenroom,Zürich,47.36855,8.53626
6719,/venues/4112649,/venues/4112649,The Hide Hotel Flims,Chur,46.83376,9.28232
6720,/venues/2811098,/venues/2811098,The Hotel,Luzern,47.05004,8.30893
6721,/venues/4320414,/venues/4320414,The House of Jazz,Montreux,46.43873,6.905480000000002
6722,/venues/94791,/venues/94791,The Jail,Zürich,,
6723,/venues/2010329,/venues/2010329,The Jazz Cellar @ Zunfthaus Zum Lowen,Mels,47.05058,9.43553
6724,/venues/361816,/venues/361816,The Kilt,Lausanne,,
6725,/venues/2803963,/venues/2803963,The King Size Pub,Lausanne,46.52181,6.6268
6726,/venues/4376255,/venues/4376255,The LOFT Bar,Martigny,,
6727,/venues/4349268,/venues/4349268,The Lab,Basel,47.56345,7.58298
6728,/venues/3802629,/venues/3802629,The Lacustre,Lausanne,,
6729,/venues/4354265,/venues/4354265,The Lausanne Bach Festival,Lausanne,,
6730,/venues/3768624,/venues/3768624,The Legacy,Bern,46.76132,7.6193
6731,/venues/105150,/venues/105150,The Living Room,Lugano,46.02054,8.95776
6732,/venues/3731204,/venues/3731204,The Looking Glass,Basel,47.5596,7.58858
6733,/venues/4412885,/venues/4412885,The Mall of Switzerland,Luzern,,
6734,/venues/2182449,/venues/2182449,The Never Ending Story,Luzern,,
6735,/venues/418936,/venues/418936,The Night,Uzwil,,
6736,/venues/4343122,/venues/4343122,The Official fattie Strip Club,Zürich,,
6737,/venues/3247614,/venues/3247614,The Pit,Locarno,46.19462,9.02441
6738,/venues/2631393,/venues/2631393,The Point im MPARC Dreispitz,Basel,47.53943,7.6040100000000015
6739,/venues/3308219,/venues/3308219,The Porter House,Uster,47.35021,8.71978
6740,/venues/3420404,/venues/3420404,The Pub,Zürich,47.37,8.53335
6741,/venues/4081559,/venues/4081559,The Ranch,Biel,,
6742,/venues/551546,/venues/551546,The Roadhouse,Luzern,,
6743,/venues/551411,/venues/551411,The Rock,Bern,,
6744,/venues/913676,/venues/913676,The Rock Thun,Bern,,
6745,/venues/3731139,/venues/3731139,The Rockies,Lausanne,46.52007,6.63621
6746,/venues/1558708,/venues/1558708,The Room,St. Gallen,,
6747,/venues/816741,/venues/816741,The Satisfactory,Basel,,
6748,/venues/3147264,/venues/3147264,The Selve,Bern,46.76132,7.6193
6749,/venues/98048,/venues/98048,The Sporthall St.Jacob,Basel,,
6750,/venues/1828933,/venues/1828933,The Spot,Geneva,46.21489,6.14816
6751,/venues/2532819,/venues/2532819,The Trinity Bar,Lugano,46.00681,8.95925
6752,/venues/4412493,/venues/4412493,The Valley,Kemptthal,47.44698,8.70289
6753,/venues/3459374,/venues/3459374,The Wolfhound,St. Moritz,,
6754,/venues/3515499,/venues/3515499,The Yucatan,Luzern,46.82003,8.406989999999999
6755,/venues/4353394,/venues/4353394,The next Rennbahnparty,Basel,47.53199,7.6329600000000015
6756,/venues/4405923,/venues/4405923,The5,Zürich,47.38554,8.519919999999999
6757,/venues/1629603,/venues/1629603,Theater - Foyer,Basel,47.55357,7.5904
6758,/venues/584981,/venues/584981,Theater 11,Zürich,47.41068,8.54969
6759,/venues/4393509,/venues/4393509,Theater 49 Stadttheater,Langenthal,47.21404,7.7857699999999985
6760,/venues/4368502,/venues/4368502,Theater Alte Fabrik,Zürich,,
6761,/venues/418781,/venues/418781,Theater An Der Mürg,Stans,46.95599,8.36715
6762,/venues/3649679,/venues/3649679,Theater Arlecchino,Basel,47.54133,7.61713
6763,/venues/96223,/venues/96223,Theater Basel,Basel,47.55238,7.59075
6764,/venues/3249669,/venues/3249669,Theater Basel - Grosse Bühne,Basel,47.55357,7.5904
6765,/venues/4417579,/venues/4417579,Theater Buochs,Stans,46.97373,8.42106
6766,/venues/474766,/venues/474766,Theater Casino Zug,Zug,47.16458,8.5139
6767,/venues/2847078,/venues/474766,"Theater Casino Zug, Festsaal",Zug,47.16458,8.5139
6768,/venues/3021539,/venues/474766,"Theater Casino Zug, Theatersaal",Zug,47.16458,8.5139
6769,/venues/1193471,/venues/1193471,Theater Chur,Chur,,
6770,/venues/3205023,/venues/3205023,"Theater Der Künste, Bühne A",Zürich,47.37689,8.54169
6771,/venues/3764264,/venues/3764264,Theater Dietikon,Dietikon,47.40321,8.40126
6772,/venues/1907608,/venues/1907608,Theater Duo Fischbach,Luzern,47.0833,8.43787
6773,/venues/2847713,/venues/2847713,Theater Fauteuil,Basel,47.55734,7.5864
6774,/venues/4390325,/venues/2847713,Theater Fauteuil - Kaisersaal,Basel,47.55735,7.586410000000001
6775,/venues/4366601,/venues/2847713,"Theater Fauteuil, Tabourettli",Basel,47.55735,7.586410000000001
6776,/venues/2626963,/venues/2626963,"Theater Gleis 5, Forum Für Andere Musik",Winterthur,47.5573,8.899410000000003
6777,/venues/2751918,/venues/2751918,Theater Globe,St. Moritz,46.60218,9.95978
6778,/venues/3670419,/venues/3670419,Theater Im Seefeld,Zürich,47.3597,8.55378
6779,/venues/1648273,/venues/1648273,Theater Matte,Bern,46.94919,7.45787
6780,/venues/542011,/venues/542011,Theater National,Bern,46.94614,7.43698
6781,/venues/4377930,/venues/4377930,Theater Neumarkt,Zürich,47.37267,8.545739999999999
6782,/venues/87576,/venues/87576,Theater Palace,St. Gallen,,
6783,/venues/3091179,/venues/3091179,Theater Pavillon,Luzern,47.04277,8.31963
6784,/venues/2219909,/venues/2219909,Theater Rigiblick,Zürich,47.38792,8.55339
6785,/venues/2600488,/venues/2600488,Theater St. Gallen,St. Gallen,47.42693,9.38049
6786,/venues/979206,/venues/979206,Theater Stok,Zürich,,
6787,/venues/2867233,/venues/2867233,Theater Ticino,Zürich,47.23815,8.64134
6788,/venues/4240669,/venues/4240669,Theater Tuchlaube,Aarau,47.39043,8.0457
6789,/venues/2545684,/venues/2545684,Theater Uri,Luzern,46.88165,8.644169999999999
6790,/venues/2201999,/venues/2201999,Theater Winterthur,Winterthur,47.50183,8.72708
6791,/venues/2767808,/venues/2767808,Theater Winterthur Im Foyer,Winterthur,47.5018,8.72711
6792,/venues/2767793,/venues/2767793,Theater Winterthur Studio,Winterthur,47.5018,8.72711
6793,/venues/3729179,/venues/3729179,Theater am Bahnhof (TaB),Basel,47.25015,8.18546
6794,/venues/1072606,/venues/1072606,Theater am Gleis,Winterthur,47.49844,8.723339999999999
6795,/venues/3217028,/venues/3217028,Theater an der Winkelwiese,Zürich,47.37016,8.546710000000001
6796,/venues/4362987,/venues/4362987,Theater im Teufelhof,Basel,,
6797,/venues/919756,/venues/919756,Theater-Z,Burgdorf,47.05663,7.626489999999999
6798,/venues/3964894,/venues/2600483,Theaterbox,Luzern,47.0506,8.30617
6799,/venues/34655,/venues/34655,Theaterhaus Gessnerallee,Zürich,47.37476,8.53471
6800,/venues/4366614,/venues/4366614,Theaterplatz,Luzern,47.04846,8.292
6801,/venues/4339357,/venues/4339357,Theaterplatz,Basel,,
6802,/venues/3719029,/venues/3719029,Theatersaal 4 Stock,Zürich,47.37689,8.54169
6803,/venues/2854308,/venues/2854308,Theatersaal Gersag,Luzern,47.0778,8.27853
6804,/venues/1215251,/venues/542011,Theatersaal Hotel National,Bern,46.94614,7.43698
6805,/venues/4386707,/venues/4393509,Theatersaal Stadttheater,Langenthal,47.21404,7.7857699999999985
6806,/venues/2429834,/venues/2429834,"Theatersaal, Rennweg 26",Biel,47.14385,7.26664
6807,/venues/2182284,/venues/2182284,Theaterstrasse,Zürich,,
6808,/venues/946196,/venues/946196,Theatre,Nyon,,
6809,/venues/3461009,/venues/3461009,Theatre Cite-bleue,Geneva,46.18674,6.158919999999998
6810,/venues/4333592,/venues/4333592,Theatre De Marens,Nyon,46.38194,6.22588
6811,/venues/4242514,/venues/4242514,Theatre Equilibre,Fribourg,,
6812,/venues/3495209,/venues/3495209,Theatre ONO,Bern,46.94815,7.4519600000000015
6813,/venues/4150969,/venues/4150969,Theatre de La Fabrik,Basel,47.56158,7.53942
6814,/venues/1633188,/venues/1633188,Theatricul,Geneva,,
6815,/venues/2985788,/venues/2985788,Thek/Grubenstrasse 15,Zürich,47.36865,8.53918
6816,/venues/4404603,/venues/4404603,Thelonica,Lausanne,,
6817,/venues/2514249,/venues/2514249,TheÂtre PitoËff,Geneva,46.19839,6.1423
6818,/venues/115992,/venues/115992,This Is A Hoax,Winterthur,47.5573,8.899410000000003
6819,/venues/1983769,/venues/1983769,This Is Tigerr Fest,Basel,,
6820,/venues/1983774,/venues/1983774,This Is Tigerr Fest,Zürich,,
6821,/venues/2512579,/venues/2512579,Thonex Live,Geneva,46.19398,6.20505
6822,/venues/360316,/venues/360316,Thun Caf Mokka,Bern,,
6823,/venues/292581,/venues/292581,Thun Castle,Bern,,
6824,/venues/4256659,/venues/4256659,Thuner Hauptgassenfest,Bern,46.75352,7.622439999999999
6825,/venues/4414734,/venues/4414734,Thuner Kulturnacht,Bern,,
6826,/venues/2960663,/venues/2960663,Thunfest,Bern,46.74843,7.6263
6827,/venues/4391409,/venues/4391409,Thunplatz,Bern,,
6828,/venues/2409144,/venues/2409144,Thurgauerhof,Weinfelden,47.56722,9.11111
6829,/venues/4353978,/venues/4353978,Thurtal Bar,Winterthur,47.56178,8.902660000000003
6830,/venues/4184474,/venues/4184474,Thyon Irish Friends St. Patrick's day,Sion,46.17426,7.37085
6831,/venues/3913109,/venues/3913109,Théatre Alchimic,Geneva,,
6832,/venues/3751014,/venues/3751014,Théatre de l'Heure bleue,La Chaux De Fonds,47.09777,6.82993
6833,/venues/1312761,/venues/1312761,Théâtre 2.21,Lausanne,,
6834,/venues/1606389,/venues/1606389,Théâtre 2.21/Festival Rue Du Nord,Lausanne,,
6835,/venues/4370065,/venues/4370065,Théâtre Alambic,Martigny,46.10222,7.07527
6836,/venues/2113294,/venues/2113294,Théâtre Am Stram Gram,Geneva,46.20179,6.1627
6837,/venues/1200566,/venues/1200566,Théâtre Carouge,Geneva,46.18314,6.139869999999998
6838,/venues/3451694,/venues/3451694,Théâtre Crapouille,Fribourg,46.80648,7.161969999999998
6839,/venues/3343559,/venues/3343559,Théâtre De La Madeleine,Geneva,46.20216,6.148630000000002
6840,/venues/418296,/venues/418296,Théâtre De La-Chaux-de-Fonds,La Chaux De Fonds,,
6841,/venues/1176901,/venues/1176901,Théâtre De Larena,Geneva,46.2336,6.11228
6842,/venues/2093769,/venues/2093769,Théâtre Du Château,Avenches,46.89061,7.04155
6843,/venues/1178941,/venues/1178941,Théâtre Du Crochetan,Monthey,46.25365,6.94795
6844,/venues/3228639,/venues/3228639,Théâtre Du Passage,Neuchatel,46.99277,6.932169999999998
6845,/venues/1546993,/venues/1546993,Théâtre Du Pommier,Neuchatel,,
6846,/venues/4369373,/venues/4369373,Théâtre Forum Meyrin,Geneva,46.23196,6.08108
6847,/venues/4250619,/venues/4250619,Théâtre Kléber-Méleau,Lausanne,46.5262,6.5994600000000005
6848,/venues/4016539,/venues/4016539,Théâtre La Coupole,Basel,47.58605,7.56185
6849,/venues/841906,/venues/841906,Théâtre La Fourmi,Luzern,47.04846,8.292
6850,/venues/2317134,/venues/2317134,Théâtre Le Crève-Coeur,Geneva,46.22152,6.1849
6851,/venues/2325329,/venues/2325329,"Théâtre Le Stock, Festival Chansons en Stock",Zürich,,
6852,/venues/3276759,/venues/3276759,Théâtre Les Salons,Geneva,46.20049,6.14231
6853,/venues/4402457,/venues/4402457,Théâtre Montreux-riviera,Montreux,46.43416,6.91455
6854,/venues/2667953,/venues/2667953,Théâtre Populaire Romand,La Chaux De Fonds,47.10177,6.828760000000001
6855,/venues/3451689,/venues/3451689,Théâtre Pré-aux-Moines,Lausanne,46.61072,6.50718
6856,/venues/3834719,/venues/3834719,Théâtre Sala de LAC,Lugano,,
6857,/venues/2545064,/venues/2545064,Théâtre Ticino,Zürich,47.22545,8.67877
6858,/venues/54921,/venues/54921,Théâtre de Beaulieu,Lausanne,46.52943,6.6229
6859,/venues/418431,/venues/418431,Théâtre de Beausobre,Morges,46.51657,6.49984
6860,/venues/2850518,/venues/2850518,Théâtre de Grand-Champ,Nyon,46.42092,6.25941
6861,/venues/4001474,/venues/4001474,Théâtre de St-Gervais,Geneva,46.20566,6.14267
6862,/venues/96401,/venues/96401,Théâtre de Vidy,Lausanne,,
6863,/venues/935256,/venues/935256,Théâtre de l'Echandole,Yverdon-Les-Bains,,
6864,/venues/418581,/venues/418581,Théâtre de l'Octogone,Lausanne,46.51211,6.660760000000002
6865,/venues/4328909,/venues/4328909,Théâtre de l'Orangerie,Geneva,,
6866,/venues/4352555,/venues/4352555,Théâtre de l'Oriental,Montreux,46.45835,6.85099
6867,/venues/2278814,/venues/2278814,Théâtre de la Colombe,Lausanne,46.53321,6.6611699999999985
6868,/venues/3170189,/venues/3170189,Théâtre de la Passade,Bern,46.95429,6.84784
6869,/venues/2585348,/venues/2585348,Théâtre de la Poudrière,Neuchatel,46.9996,6.9344100000000015
6870,/venues/2319729,/venues/2319729,Théâtre de la Tournelle,Lausanne,46.72221,6.53326
6871,/venues/2743998,/venues/2743998,Théâtre des Mascarons,Yverdon-Les-Bains,46.90237,6.5825
6872,/venues/4346780,/venues/4346780,Théâtre du Bordeau - Saint Genis Pouilly,Geneva,46.19442,6.19402
6873,/venues/3379239,/venues/3379239,Théâtre du Château,Montreux,46.45721,6.869269999999998
6874,/venues/4357174,/venues/4357174,Théâtre du Dé,Martigny,,
6875,/venues/1999384,/venues/1999384,Théâtre du Galpon,Geneva,,
6876,/venues/926561,/venues/926561,Théâtre du Grutli,Geneva,,
6877,/venues/3471459,/venues/3471459,Théâtre du Jorat,Lausanne,46.598,6.77163
6878,/venues/4409997,/venues/4409997,Théâtre du Jura,Basel,,
6879,/venues/98757,/venues/98757,Théâtre du Léman,Geneva,46.21018,6.15088
6880,/venues/3032454,/venues/3032454,Théâtre du Martolet,Lausanne,46.21775,7.00318
6881,/venues/2068934,/venues/2068934,Théâtre la Poste,Sierre,46.00407,7.747889999999999
6882,/venues/3092934,/venues/3092934,Théâtre le Reflet,Montreux,46.4605,6.84311
6883,/venues/1109521,/venues/1109521,Thêatre Arsenic,Lausanne,,
6884,/venues/4350763,/venues/4350763,Thömsn's Pub,Chur,,
6885,/venues/3182309,/venues/3449069,Tibi Dabo,Winterthur,47.55425,8.89415
6886,/venues/3449069,/venues/3449069,Tibidabo,Winterthur,47.55425,8.89415
6887,/venues/4344082,/venues/4344082,Tibits,St. Gallen,,
6888,/venues/3698179,/venues/3698179,Tibits,Zürich,47.3647,8.54761
6889,/venues/4279154,/venues/4279154,Tibits,Basel,,
6890,/venues/4394807,/venues/4394807,Tibits,Luzern,47.05017,8.310260000000001
6891,/venues/4417722,/venues/4417722,Tiergartenhügel,Mels,,
6892,/venues/4369297,/venues/4369297,Tiger Bar Solothurn,Solothurn,47.20711,7.53494
6893,/venues/2792198,/venues/2792198,"Tigersaal, Ilfishalle",Bern,46.93617,7.78609
6894,/venues/2702098,/venues/2702098,Tiki Bar,Basel,47.5759,7.58852
6895,/venues/36159,/venues/36159,Tiki's Pub,Geneva,46.19004,6.13416
6896,/venues/745621,/venues/745621,Tikkis Pub,Geneva,,
6897,/venues/1211336,/venues/1211336,Time Out Music Bar,St. Gallen,47.42607,9.37483
6898,/venues/4368861,/venues/4368861,TimeOut Sportsbar,Olten,47.33345,7.843539999999999
6899,/venues/1554523,/venues/1554523,Timegate,Zürich,,
6900,/venues/2092074,/venues/2092074,Timeout,Kloten,,
6901,/venues/3131234,/venues/3131234,Tinguely-museum,Basel,47.55918,7.61218
6902,/venues/1959604,/venues/1959604,Titty Twister Bar,St. Gallen,47.42458,9.38018
6903,/venues/90610,/venues/90610,Tivoli,Luzern,,
6904,/venues/1895043,/venues/1895043,To Be Announced,Basel,,
6905,/venues/1482643,/venues/1482643,To Be Announced,Solothurn,,
6906,/venues/2184634,/venues/2184634,Tobaco Downstairs,Chur,,
6907,/venues/3129504,/venues/3129504,Toggenburgerhof,Kirchberg,47.4098,9.0387
6908,/venues/2323624,/venues/2323624,Tohu Bohu,Sierre,,
6909,/venues/3998039,/venues/3998039,Tohu-Bohu Festival,Sierre,46.30255,7.53883
6910,/venues/236273,/venues/236273,Toit Du Monde,Montreux,46.46273,6.84243
6911,/venues/1956239,/venues/101173,"Tojo Theater, Reitschule",Bern,46.95305,7.44016
6912,/venues/4347854,/venues/4347854,Tom's Beer Box Festival,Chur,46.84868,9.53061
6913,/venues/1467118,/venues/1467118,Tommasini,Zürich,47.38323,8.175460000000001
6914,/venues/3139804,/venues/3139804,Toms Beer Box,Chur,46.85078,9.53199
6915,/venues/4416361,/venues/4416361,Ton An! Festival,Solothurn,,
6916,/venues/2452564,/venues/2452564,Ton sur Ton,La Chaux De Fonds,47.10331,6.82402
6917,/venues/1675408,/venues/1675408,Tonart Festival,Luzern,46.88213,8.64284
6918,/venues/418141,/venues/418141,Tonbombe,Winterthur,47.54001,8.85172
6919,/venues/4351364,/venues/4351364,Tondo Music,Luzern,45.93403,8.97136
6920,/venues/82459,/venues/82459,Tonhalle,St. Gallen,47.42755,9.38015
6921,/venues/3500544,/venues/3500544,Tonhalle Maag,Zürich,47.38653,8.51656
6922,/venues/291331,/venues/291331,Tonhalle Wil,Wil,47.46572000000001,9.05041
6923,/venues/52876,/venues/52876,Tonhalle Zürich,Zürich,47.36618,8.53823
6924,/venues/2732373,/venues/52876,Tonhalle Zürich - Grosser Saal,Zürich,47.36609,8.53797
6925,/venues/2750658,/venues/52876,Tonhalle Zürich - Kleiner Saal,Zürich,47.36609,8.53797
6926,/venues/4374292,/venues/4374292,Tonic Bar / Hotel Europe,Davos,46.79636,9.82137
6927,/venues/1485653,/venues/1485653,Tonight Club,Zürich,47.38821,8.494010000000001
6928,/venues/548691,/venues/548691,Tonimolkerei,Zürich,,
6929,/venues/3402754,/venues/3402754,Topophoniques,Lausanne,46.51965,6.63227
6930,/venues/418711,/venues/418711,Toppp Festival,Signau,,
6931,/venues/4272159,/venues/4272159,Torlenebene,Stäfa,47.24896,8.7296
6932,/venues/3455309,/venues/3455309,Torpedo Bar,St. Gallen,47.4274,9.3771
6933,/venues/1550648,/venues/1550648,Totalbar,Zürich,,
6934,/venues/3961069,/venues/3961069,Totem,Sion,,
6935,/venues/50905,/venues/50905,Totentanz,Basel,,
6936,/venues/4086424,/venues/4086424,Touch The Mountains,Bern,,
6937,/venues/2752828,/venues/2752828,Tour de Lorraine,Bern,46.94792,7.444610000000001
6938,/venues/4420330,/venues/4420330,Tourist Information,Zürich,47.2251,8.815539999999997
6939,/venues/474851,/venues/474851,Town Square,Lausanne,,
6940,/venues/3432569,/venues/3432569,Tradinoi Mellingen,Baden,47.47288,8.30809
6941,/venues/2175039,/venues/2175039,Traffic Caprice Off,Sierre,,
6942,/venues/2174609,/venues/2174609,Traffic at Cervin,Sierre,,
6943,/venues/1779818,/venues/1779818,Trafoplatz,Baden,47.47824,8.305069999999999
6944,/venues/1866428,/venues/1866428,Trailfox,St. Gallen,,
6945,/venues/3920864,/venues/3920864,Traktor Bar,Zürich,,
6946,/venues/4004884,/venues/4004884,Transa Outdoor Festival,St. Gallen,,
6947,/venues/3344834,/venues/3344834,Transaction Manifesta 11,Zürich,47.37689,8.54169
6948,/venues/1893803,/venues/1893803,Transat Festival,Lausanne,,
6949,/venues/3213033,/venues/3213033,Transform @ Restaurant AS,Bern,46.94367,7.41032
6950,/venues/3938689,/venues/3938689,Transforme Festival,Geneva,46.19511,6.1067
6951,/venues/417871,/venues/417871,Transilvania,Erstfeld,46.8342,8.64071
6952,/venues/4272224,/venues/4272224,Transitareal,Zürich,,
6953,/venues/1312771,/venues/1312771,Transpalette Festival,Saviese,,
6954,/venues/1906243,/venues/1906243,Traumstation,St. Gallen,,
6955,/venues/1671678,/venues/1671678,Traumtanz 5,Bern,,
6956,/venues/1578423,/venues/1578423,Traverses Musicales,Geneva,,
6957,/venues/4343562,/venues/4343562,Treffpunkt Allgemeine Lesegesellschaft,Basel,47.55691,7.592219999999998
6958,/venues/4228214,/venues/4228214,Treffpunkt Heuwiese,Chur,47.09753,9.50992
6959,/venues/4343558,/venues/4343558,Treffpunkt Saint Louis Buvette,Basel,47.5659,7.58345
6960,/venues/71759,/venues/71759,Treibhaus,Luzern,47.04249,8.31922
6961,/venues/4139264,/venues/4139264,Treibhauskultur - Zollikofen,Bern,,
6962,/venues/833641,/venues/833641,Treibstoff,Basel,,
6963,/venues/2503484,/venues/2503484,Treppenhaus,Rorschach,47.47755,9.49539
6964,/venues/361856,/venues/361856,Tresine Bahnweg,Biel,,
6965,/venues/1410133,/venues/121743,"Tresor Club, Summer Casino Basel",Basel,47.5474,7.59857
6966,/venues/4395429,/venues/4395429,Treu Bar,Kreuzlingen,,
6967,/venues/1211151,/venues/1211151,Triebehaus,Luzern,,
6968,/venues/1374286,/venues/1374286,Triebguet,Baden,,
6969,/venues/4386251,/venues/4386251,Triebgut,Baden,47.47146,8.3178
6970,/venues/2475974,/venues/2475974,Triebwerk,Arbon,47.51527,9.42355
6971,/venues/1485613,/venues/1485613,Trinity Bar,Basel,47.49645,7.59426
6972,/venues/4416756,/venues/4416756,Tripity,Bern,,
6973,/venues/1490298,/venues/1490298,Trischli Club,St. Gallen,,
6974,/venues/3167999,/venues/3167999,Tropenhaus Wolhusen,Luzern,47.05864,8.073160000000001
6975,/venues/3631969,/venues/3631969,Tropical Corner,Geneva,46.20439,6.14316
6976,/venues/3977114,/venues/3977114,Tropicana Beach Contest,Basel,47.33338,7.24085
6977,/venues/2732588,/venues/2732588,Tropicana Latin Club,Lausanne,46.5221,6.63673
6978,/venues/4395772,/venues/4395772,Trotte Arlesheim,Basel,47.49364,7.62155
6979,/venues/2886638,/venues/2886638,Troyaner,Zürich,47.36865,8.53918
6980,/venues/3695449,/venues/3695449,Trubebude,Schwyz,47.02071,8.652989999999999
6981,/venues/885001,/venues/885001,Trucker & Country Festival Grounds,Bern,46.68635,7.8632
6982,/venues/3369264,/venues/3369264,Trudelhaus,Baden,47.47288,8.30809
6983,/venues/3546554,/venues/3546554,Trâggï,Avenches,46.8806,7.0427100000000005
6984,/venues/4009849,/venues/4009849,Träff Schötz,Sursee,,
6985,/venues/3572974,/venues/3572974,Trämli,Luzern,46.88111,8.644680000000001
6986,/venues/3777794,/venues/3777794,Trämli Event Bar,Luzern,,
6987,/venues/4407321,/venues/4407321,Tschentenalp,Frutigen-Niedersimmental,46.49289,7.55766
6988,/venues/3753554,/venues/3753554,Tschätteri,Altstätten,47.37008,9.55499
6989,/venues/1473213,/venues/1473213,Tuchlaube Cafe/ Bar,Aarau,47.3934,8.04312
6990,/venues/131485,/venues/131485,Tufertschwill Festival,St. Gallen,,
6991,/venues/4341954,/venues/4341954,Tunnel,Zürich,47.03073,9.0761
6992,/venues/1582143,/venues/1582143,Tunnel Club,Luzern,47.04794,8.313830000000001
6993,/venues/4048584,/venues/4048584,Turbine,Stans,46.95719,8.365969999999999
6994,/venues/3695439,/venues/3695439,Turbine,Luzern,46.99931,8.60938
6995,/venues/3401644,/venues/3401644,Turbine Theater,Zürich,47.28792,8.54454
6996,/venues/4381835,/venues/3401644,Turbine Theater Langnau am Albis,Zürich,47.28792,8.54454
6997,/venues/3717974,/venues/3717974,Turm Bar,Bern,46.76054,7.62706
6998,/venues/4334504,/venues/4334504,Turmhotel Victoria,Davos,46.81121,9.84267
