,venue,locality,postal_code,street,country,latitude,longitude,venue_website,linked_venue_id,manual_input
/venues/3850054,Der Maihof,Luzern,6004,Weggismattstrasse 9,Switzerland,47.06298,8.30865,,/venues/3850054,
/venues/4389265,Chalet Velo,Davos,7260,Flüelastrasse,Switzerland,46.81182,9.84827,,/venues/4389265,
/venues/2252459,Stimmenfestival,Sursee,,Gasthaus Ilge,Switzerland,47.14867,8.01649,,/venues/2252459,
/venues/4392688,Herbstigal,Bern,,,Switzerland,,,,/venues/4392688,
/venues/3934789,Paillote Festival,Morges,,,Switzerland,,,,/venues/3934789,
/venues/4273599,Verkehrshaus Planetarium,Luzern,6006,Lidostrasse 5,Switzerland,47.05249,8.33572,,/venues/4273599,
/venues/4356424,Ella,Chur,,,Switzerland,,,http://www.ella-flims.ch,/venues/4356424,
/venues/94791,The Jail,Zürich,,,Switzerland,,,,/venues/94791,
/venues/95983,Electric Circus,Lausanne,,,Switzerland,,,,/venues/95983,
/venues/1563103,Ampere Club,Zürich,,,Switzerland,,,,/venues/1563103,
/venues/1579038,Das Zelt,Langenthal,4900,Markthallenplatz,Switzerland,47.2107,7.79083,,/venues/1579038,
/venues/1615623,Verein Kraftfeld,Winterthur,,Lagerplatz 18,Switzerland,47.49483,8.71811,,/venues/579441,
/venues/1679908,Sassa Lounge,Lugano,6900,"Hotel Villa Sassa, Via Tesserete 10",Switzerland,46.01244,8.95009,,/venues/1679908,
/venues/1839473,Stadtpark,St. Gallen,,,Switzerland,,,,/venues/1839473,
/venues/936346,Tell Ausbaubar,Bern,3072,,Switzerland,46.95432,7.4967,,/venues/936346,
/venues/1116236,Restaurant Rosso,Zürich,8005,Geroldstrasse 31,Switzerland,47.38556,8.51831,,/venues/1116236,
/venues/3624904,Stage 8580,Amriswil,8580,Schrofenstrasse 12,Switzerland,47.54682,9.27478,,/venues/3624904,
/venues/3632404,Residence K,Zürich,8008,"Bellerivestrasse,",Switzerland,47.35303,8.55675,,/venues/3632404,
/venues/3688564,Tabaco Lounge,Schaffhausen,8200,Rosengässchen 4,Switzerland,47.69793,8.63593,http://www.tabacolounge.com/,/venues/3688564,
/venues/3651189,Openair Grienen,Winterthur,8405,Ibergstrasse 3,Switzerland,47.47039,8.7659,http://www.grienen.ch,/venues/3187014,
/venues/3818514,Voisins 105,Geneva,1227,105 route des Jeunes,Switzerland,46.17611,6.12976,,/venues/3818514,
/venues/3839449,Centre Bellevaux,Lausanne,1010,Chemin Entre-Bois 10,Switzerland,46.53736,6.6327,,/venues/3839449,
/venues/3879859,Behind the Bush,Lichtensteig,9620,Stadtaustrasse 4,Switzerland,47.32381,9.08497,https://www.behindthebush.ch/,/venues/3879859,
/venues/4115809,Rost & Gold,Zürich,8045,Üetlibergstr. 15,Switzerland,47.36448,8.52118,http://www.rostundgold.ch,/venues/4115809,
/venues/4043269,Gemeindesaal Obstgarten,Stäfa,8712,Tränkebachstrasse 39,Switzerland,47.24176,8.732,,/venues/4043269,
/venues/282246,Festhalle Seepark,Luzern,6204,Seestrasse 16,Switzerland,47.13525,8.19048,,/venues/282246,
/venues/619071,Kongresszentrum Spirgarten,Zürich,8048,Lindenplatz 5,Switzerland,47.38739,8.48542,,/venues/585256,
/venues/787206,Spazio Officina,Chiasso,6830,Via Dante Alighieri 4,Switzerland,45.83646,9.02768,,/venues/787206,
/venues/1999374,Couleur 3,Lausanne,,,Switzerland,,,,/venues/1999374,
/venues/2042734,Tägerhard Halle,Wettingen,5430,Tägerhardstrasse 112,Switzerland,47.45664,8.33324,,/venues/2042734,
/venues/2105584,Fahrbar Depot,Basel,,,Switzerland,,,,/venues/2105584,
/venues/2148039,Der Tiroler,Kirchberg,,,Switzerland,,,,/venues/2148039,
/venues/3615149,Maggia Piazza,Locarno,6673,Maggia Piazza,Switzerland,46.24571,8.70777,,/venues/3615149,
/venues/3747654,la dispensa,Lugano,,,Switzerland,46.00368,8.95105,,/venues/3747654,
/venues/3660654,Tankstelle,St. Gallen,,,Switzerland,47.42448,9.37672,,/venues/3660654,
/venues/3741589,Coeur à Coeur,Lausanne,,,Switzerland,,,,/venues/3741589,
/venues/4093094,Cuba Club,Schaffhausen,8200,Safrangasse,Switzerland,47.69733,8.63512,http://www.cuba-club.ch/,/venues/4093094,
/venues/4176494,Temus Club,Lugano,6982,Serocca d'Agno,Switzerland,46.00937,8.90461,https://www.facebook.com/temusclub/,/venues/4176494,
/venues/2862438,Blaues Haus,Zürich,,,Switzerland,47.36865,8.53918,,/venues/2862438,
/venues/2883703,Kulturbrauerei,Luzern,,Langsägestrasse 15,Switzerland,47.03906,8.29637,,/venues/2883703,
/venues/2960663,Thunfest,Bern,,,Switzerland,46.74843,7.6263,,/venues/2960663,
/venues/3059554,Rondel Club,Bern,3011,Genferstrasse 10,Switzerland,46.94965,7.44116,,/venues/3059554,
/venues/2819533,Reberhaus,Bern,,Kirchstrasse 9,Switzerland,46.97446,7.49559,,/venues/2819533,
/venues/2838808,Kerrigan's Pub,Martigny,1920,Rue du Bourg 3,Switzerland,46.09123,7.06521,,/venues/4379391,
/venues/2323564,Eidberger Openair,Winterthur,,,Switzerland,,,,/venues/2323564,
/venues/2453049,Velvet Club,Basel,,,Switzerland,47.55742,7.59257,,/venues/2453049,
/venues/4080629,Rattäloch,Bern,3600,Allmendstrasse 2,Switzerland,46.75971,7.62525,,/venues/4080629,
/venues/3928714,"BallyHouse, Schönenwerd",Solothurn,5012,Parkstrasse 36,Switzerland,47.36863,7.99691,,/venues/3928714,
/venues/2992363,Locarno Folk Festival,Locarno,,,Switzerland,46.16796,8.78898,,/venues/2992363,
/venues/2777553,Raum Terrassenweg,Bern,3012,Terrassenweg,Switzerland,46.94931,7.43439,,/venues/2777553,
/venues/2812388,Kulturbeiz 113,Basel,,"Burgweg 15, 4058 Klein-Basel",Switzerland,47.55794,7.60127,http://kulturbeiz113.ch/,/venues/2812388,
/venues/2290199,Giesserei Oerlikon,Zürich,,Birchstrasse 108,Switzerland,47.40876,8.53757,,/venues/2290199,
/venues/2398119,Oslo 10,Basel,CH-4142,OSLOSTRASSE 10,Switzerland,47.53296,7.60989,,/venues/2398119,
/venues/2545679,Altes Tramdepot,Bern,3006,Gr. Muristalden 6,Switzerland,46.9475,7.45966,,/venues/2545679,
/venues/3328999,Festival Arcades,Sion,1950,Rue du Grand-Pont 24,Switzerland,46.23446,7.36055,http://festivalarcades.ch,/venues/3328999,
/venues/3296179,Dal Nastro,Zürich,8001,Sihlporte 3,Switzerland,47.37245,8.53406,,/venues/3296179,
/venues/52484,Terminal PTR,Geneva,,,Switzerland,,,,/venues/52484,
/venues/52121,Nt Areal,Basel,,,Switzerland,,,,/venues/52121,
/venues/117262,Concert Sauvage,Geneva,,,Switzerland,,,,/venues/117262,
/venues/1031171,Les Hospitalières,Porrentruy,,,Switzerland,,,,/venues/1031171,
/venues/1035516,Open Air,Geneva,,,Switzerland,,,,/venues/1035516,
/venues/1247721,Kultur Casino Bern,Bern,,Grosser Saal Herrengasse 25,Switzerland,46.94698,7.44835,,/venues/1247721,
/venues/1265206,Ungarische Spezialitäten,Baden,,,Switzerland,,,,/venues/1265206,
/venues/1343721,Gentlemen's Club,Luzern,,,Switzerland,,,,/venues/1343721,
/venues/1361581,Thai Thai Club,Zürich,,,Switzerland,,,,/venues/1361581,
/venues/1365956,Reaktor Club,Zürich,,,Switzerland,,,,/venues/691456,X
/venues/1613398,Festhalle Bernexpo,Bern,3014,Mingerstrasse 6,Switzerland,46.95965,7.46775,,/venues/1613398,
/venues/1810363,Sonopack Festival,Geneva,,,Switzerland,,,,/venues/1810363,
/venues/1820763,Güterbahnhof,St. Gallen,,,Switzerland,,,,/venues/1820763,
/venues/1832893,Privé Club,Zürich,8001,Bahnhofstrasse 66,Switzerland,47.37374,8.53861,http://www.priveclub.ch/,/venues/1832893,
/venues/1957114,Qyps,St. Gallen,,,Switzerland,,,,/venues/1957114,
/venues/346091,Taptab Musicclub,Schaffhausen,,,Switzerland,,,,/venues/346091,
/venues/4282109,Summer Ferry,Stans,,Beckenried,Switzerland,46.95719,8.36597,,/venues/4282109,
/venues/3306264,Tension Festival,Basel,,Sankt Jakob Sportanlagen,Switzerland,47.5596,7.58858,http://www.tension-festival.ch/,/venues/3306264,
/venues/3909474,Summerdays Festival,Arbon,9320,Quai-Anlagen,Switzerland,47.51582,9.44034,,/venues/3909474,
/venues/3896979,Hornareal,Zürich,8805,Hornstrasse,Switzerland,47.21084,8.70489,,/venues/3896979,
/venues/4205359,Le Bûcher,Fribourg,,,Switzerland,,,,/venues/4205359,
/venues/3924569,SEVENFRIDAY PopUpStore,Zürich,8001,Bahnhofstrasse 3,Switzerland,47.36751,8.53988,https://www.sevenfriday.com/homepage.aspx,/venues/3924569,
/venues/3975754,Ace Cafe,Luzern,,,Switzerland,,,,/venues/3975754,
/venues/4043829,Goldauerhof,Schwyz,6410,Bahnhofstrasse 10,Switzerland,47.04977,8.54475,http://goldauerhof.ch,/venues/4043829,
/venues/841916,Mahogany Hall,Bern,3000,Klösterlistutz 18,Switzerland,46.94892,7.45931,,/venues/841916,
/venues/2679398,Kunstraum Eg,Aarau,,,Switzerland,,,,/venues/2679398,
/venues/2608538,Hotel Glockenhof,Zürich,8001,Sihlstrasse 31,Switzerland,47.3729,8.53652,,/venues/2608538,
/venues/3315964,Festivalgelände Köhlen,Appenzell,9050,Lehnstrasse,Switzerland,47.34205,9.41798,,/venues/3315964,
/venues/3260829,Laguna Bar,Aarau,5000,Vordere Vorstadt 31,Switzerland,47.39058,8.04535,,/venues/3260829,
/venues/3260464,Kino Apollo,Chur,,,Switzerland,46.85078,9.53199,,/venues/3260464,
/venues/3391179,"Hall, LAC",Lugano,6900,Piazza Bernardino Luini 6,Switzerland,46.00006,8.9484,,/venues/4351945,
/venues/4329614,Magazin,Luzern,6020,Bahnhofplatz 1,Switzerland,47.05026,8.31031,https://www.facebook.com/magazinluzern/,/venues/4329614,
/venues/4338357,Kunsthaus Baselland,Basel,4132,St. Jakob-Strasse 170,Switzerland,47.54049,7.62317,https://kunsthausbaselland.ch/,/venues/4338357,
/venues/4348577,Kirche Bühl,Zürich,8055,Goldbrunnenstrasse 54,Switzerland,47.36792,8.51673,http://www.buehlkirche.ch,/venues/4348577,
/venues/4322119,Studio Club,Bern,,,Switzerland,,,,/venues/4322119,
/venues/4343847,Cafe Biennois,Biel,,,Switzerland,,,,/venues/4343847,
/venues/51489,Sound Arena,Wohlen,5610,,Switzerland,47.35088,8.28705,,/venues/51489,
/venues/1527513,Gleis 13,Luzern,,,Switzerland,,,,/venues/1527513,
/venues/1533593,Au Quatrieme,Basel,,,Switzerland,,,,/venues/1533593,
/venues/1553668,Rest. Hecht,Dubendorf,8600,Bahnhofstrasse 26/28,Switzerland,47.39771,8.61913,,/venues/1553668,
/venues/1675353,Dini Müter,Zürich,,,Switzerland,,,,/venues/1675353,
/venues/1159316,Mühleplatz,Bern,,,Switzerland,,,,/venues/1159316,
/venues/1190951,Kulturkeller Custorhaus,Eschenbach,8733,Dorfstrasse 13,Switzerland,47.2398,8.92217,,/venues/1190951,
/venues/461991,Grand Vennes,Lausanne,,,Switzerland,,,,/venues/461991,
/venues/450081,Saint Germain,Zürich,8001,Bahnhofstrasse 66,Switzerland,47.37387,8.53846,http://www.saintgermain.ch/,/venues/450081,
/venues/2095844,Club Floorcastle,Zürich,,,Switzerland,,,,/venues/2095844,
/venues/2189939,Aktionshalle Stanzerei,Baden,5400,Bruggerstrasse 37,Switzerland,47.47573,8.30397,http://www.jazzgehtbaden.ch/gallery2009/stanzerei/index.html,/venues/2189939,
/venues/2203954,Stand'été,Moutier,,,Switzerland,,,,/venues/2203954,
/venues/4401183,Strandbad Sachseln,Luzern,6072 Sachseln,Seeweg 4,Switzerland,46.86961,8.23559,,/venues/4401183,
/venues/4009849,Träff Schötz,Sursee,,,Switzerland,,,http://www.traeffschoetz.ch/,/venues/4009849,
/venues/3951849,Heizwerk Festival,Arbon,9320,Stickereistrasse,Switzerland,47.50989,9.43191,http://heizwerk-festival.ch/,/venues/3951849,
/venues/4145459,Forum Seon,Aarau,5703 Seon,"Kulturzentrum im Unteren Seetal, Beim Gemeindehaus",Switzerland,47.3506,8.15407,,/venues/4145459,
/venues/2523969,LFM Radio,Lausanne,,,Switzerland,46.51996,6.6336,,/venues/2523969,
/venues/2536924,Bettstatt B&B,Luzern,,,Switzerland,47.05033,8.31561,http://bettstatt.ch/,/venues/2536924,
/venues/2644403,Jack Club,Bern,,,Switzerland,46.94792,7.44461,,/venues/2644403,
/venues/2735178,Alabama Besenbar,Zürich,,"Hauptstrasse 13, 8476 Unterstammheim",Switzerland,47.65249,8.7894,http://www.besenbar.ch,/venues/2735178,
/venues/2957773,Kombüse,Luzern,6440 Brunnen SZ,Waldstätterquai 1,Switzerland,46.99546,8.6065,http://www.kombuse.ch,/venues/2957773,
/venues/2752673,Rencontres Musicales,Geneva,1233,Bernex,Switzerland,46.1743,6.07218,http://www.bernex.ch/node/3172,/venues/2752673,
/venues/3308399,Werkraum Schöpflin,Basel,79541,Franz-Ehret-Straße 7,Switzerland,47.63656,7.69398,,/venues/3308399,
/venues/3344939,L'Escale,Geneva,,,Switzerland,46.20439,6.14316,,/venues/3344939,
/venues/3369229,Geneva Lake Festival,Geneva,1200,,Switzerland,38.85429,-85.03181,,/venues/3369229,
/venues/3194019,Waldmeier Bar,Aarau,5000,Graben 31,Switzerland,47.39185,8.04501,http://waldmeierbar.ch/,/venues/3194019,
/venues/3321349,Strobe Klub,Montreux,,,Switzerland,46.43122,6.91068,,/venues/3321349,
/venues/3224879,Eissporthalle Kleinholz,Olten,4600,Sportstrasse,Switzerland,47.34354,7.896,,/venues/3224879,
/venues/3346634,El Presidente,Zürich,8004,Langstrasse 80,Switzerland,47.37762,8.52661,,/venues/3346634,
/venues/3395299,Auer & Co,Zürich,,,Switzerland,47.37689,8.54169,,/venues/3395299,
/venues/4338804,Lido Di Lugano,Lugano,6906,Via Lido,Switzerland,46.00517,8.96319,,/venues/4338804,
/venues/4351827,Gleis1,Uster,8606,Stationsstrasse 54,Switzerland,47.36936,8.68649,http://www.gleis1.cafe,/venues/4351827,
/venues/4363475,12 Barres,Fribourg,1700,Rue des Samaritaines 12,Switzerland,46.80403,7.16653,,/venues/4363475,
/venues/53055,Sous Soul,Bern,,Junkerngasse 1,Switzerland,46.94855,7.45594,,/venues/53055,
/venues/96465,Gurten Uptown,Bern,,,Switzerland,,,,/venues/96465,
/venues/123520,Fussballstadion Buchholz,Zürich,,,Switzerland,,,,/venues/123520,
/venues/1451643,Berner Münster,Bern,3011,Münsterplatz 1,Switzerland,46.94696,7.45052,,/venues/2960453,
/venues/1460703,Schliere-fäscht,Zürich,8952 Sch,,Switzerland,47.40031,8.45062,http://www.schliere-lacht.ch,/venues/1460703,
/venues/1590138,Festival Jazz Chiasso,Chiasso,,,Switzerland,,,,/venues/1590138,
/venues/1655273,Passion Club,Biel,2503,Mattenstrasse 165,Switzerland,47.13834,7.25963,,/venues/1655273,
/venues/1681278,Hidden Club,Solothurn,,,Switzerland,,,,/venues/1681278,
/venues/1784588,Klosterkeller,St. Gallen,9000,Bankgasse 10,Switzerland,47.4232,9.37525,,/venues/1784588,
/venues/1886828,Impuls Festival,Luzern,,,Switzerland,,,,/venues/1886828,
/venues/1890328,Paillotte Festival,Morges,,,Switzerland,,,,/venues/1890328,
/venues/1938799,Openair Oberrieden,Zürich,,,Switzerland,,,,/venues/1938799,
/venues/1959819,Joker,Bern,,,Switzerland,,,,/venues/1959819,
/venues/969486,Diva Club,Zürich,8004,Langstrasse 83,Switzerland,47.37783,8.52644,,/venues/969486,
/venues/1138081,Roxy Club,Conthey,1964,Rue De L'industrie 11,Switzerland,46.21701,7.29725,,/venues/1138081,
/venues/1089531,Lake Side,Zürich,8008,Bellerivestrasse 170,Switzerland,47.35364,8.55404,,/venues/1089531,
/venues/1241286,Saal Stanserhorn,Stans,6370,,Switzerland,46.95719,8.36597,,/venues/1241286,
/venues/1292431,Festivalgelande Herrenacker,Schaffhausen,8200,Herrenacker,Switzerland,47.69567,8.63352,,/venues/1949009,
/venues/1293486,Mapping Festival,Geneva,,,Switzerland,,,,/venues/1293486,
/venues/1323431,Event Stage,Chur,,,Switzerland,,,,/venues/1323431,
/venues/1324371,St. Margarethen Basel,Basel,4053,,Switzerland,47.54061,7.59757,,/venues/1324371,
/venues/691601,Devil's Cave,Basel,,,Switzerland,,,,/venues/691601,
/venues/559576,Lila Villa,Zürich,,,Switzerland,,,,/venues/559576,
/venues/684786,Safari Bar,Zürich,,,Switzerland,,,,/venues/684786,
/venues/417471,Schrott Bar,Biel,,,Switzerland,,,,/venues/417471,
/venues/2036829,Mission8,Olten,4600,"Provisorium 8, Rötzmattweg 8",Switzerland,47.3478,7.89977,,/venues/2036829,
/venues/2073799,Parco Ciani,Lugano,,,Switzerland,,,,/venues/2073799,
/venues/54610,Arènes d'Avenches,Avenches,1580,Rue Centrale 2,Switzerland,46.88075,7.04201,,/venues/54610,
/venues/1857018,KKL Konzertsaal,Luzern,6005,Europaplatz 1,Switzerland,47.05032,8.31183,,/venues/33304,
/venues/2102524,Im Engelhof,Basel,4051,Nadelberg 4,Switzerland,47.55872,7.58533,http://www.xn--offene-bhne-0hb.ch/,/venues/2102524,
/venues/2107719,Club Masquerade,Basel,4052,Auf dem Wolf 4,Switzerland,47.54018,7.61372,,/venues/2107719,
/venues/3556724,Beyeler Museum,Basel,,,Switzerland,47.5596,7.58858,,/venues/3556724,
/venues/3570934,Leimentaler Openair,Basel,,,Switzerland,47.5596,7.58858,,/venues/3570934,
/venues/3420189,H27,Bern,,,Switzerland,46.94797,7.44745,,/venues/3420189,
/venues/3654094,Reformierte Kirche Stäfa,Stäfa,8712,Kirchbühlstrasse 40,Switzerland,47.23933,8.73096,,/venues/3654094,
/venues/3725529,Die Kneipe,Luzern,,,Switzerland,47.05017,8.30931,,/venues/3725529,
/venues/3725774,Montana Bar,Davos,,,Switzerland,46.80275,9.83597,,/venues/3725774,
/venues/3751289,Marsöl Saal,Chur,,,Switzerland,,,,/venues/3751289,
/venues/3829079,Kulturwiese,Zürich,8215,,Switzerland,47.70547,8.44044,https://www.openair-hallau.ch,/venues/3829079,
/venues/3868184,MFO PARK,Zürich,8050,James-Joyce-Strasse,Switzerland,47.41219,8.54063,,/venues/3868184,
/venues/4364887,Kulturbar Küsnacht,Zürich,8700,Obere Dorfstrasse,Switzerland,47.31813,8.58372,http://www.kulturbarkuesnacht.ch/,/venues/4364887,
/venues/3893499,Halle 710,Winterthur,,,Switzerland,,,,/venues/3893499,
/venues/3734999,Snus Bar,Kloten,,,Switzerland,47.44951,8.58216,,/venues/3734999,
/venues/3801519,s'Buffet,Stans,,,Switzerland,,,https://www.buffet-stans.ch,/venues/3801519,
/venues/3412384,WunderBar Wald,Hinwil,8636,Wald ZH,Switzerland,47.27714,8.91556,,/venues/3412384,
/venues/3891699,Landenberg Sarnen,Luzern,6060 Sarnen,Landenbergstrasse 12,Switzerland,47.0443,8.31909,http://www.rapattackfestival.ch,/venues/3891699,
/venues/2610633,Einsiedler Musikfest,Einsiedeln,8840,,Switzerland,47.11093,8.73564,,/venues/2610633,
/venues/4398265,"Kiff, Fabrikpalast",Aarau,5000,,Switzerland,47.38796,8.04414,,/venues/4398265,
/venues/3525864,Quai Buochs,Stans,,,Switzerland,46.95719,8.36597,,/venues/3525864,
/venues/3389409,Esprit Frappeur,Lausanne,1095 Lutry,Avenue du Grand-Pont 20,Switzerland,46.50337,6.68252,http://www.espritfrappeur.ch,/venues/3389409,
/venues/4330434,Les Vignes,Zürich,,,Switzerland,,,,/venues/4330434,
/venues/2957943,Zkb Club Im Theater Der Künste,Zürich,8001,Gessnerallee 9-13,Switzerland,47.37416,8.53336,,/venues/2957943,
/venues/2278754,Erguel Castle / Château d'Erguel,Bern,2615,"Rue Fritz-Marchand 15, Sonvilier",Switzerland,47.13775,6.9616,,/venues/2278754,
/venues/4395502,Röm.-kath. Kirche Bruder Klaus,Basel,4410,Rheinstrasse 20,Switzerland,47.48655,7.73183,,/venues/4395502,
/venues/2446789,Salle Event Center - Hotel Ramada,Geneva,1227,Route des Jeunes 10,Switzerland,46.17917,6.1279,,/venues/2446789,
/venues/2700653,Klingen Openair Festival,Winterthur,,,Switzerland,47.65874,8.85916,,/venues/2700653,
/venues/4371361,"Art Deco Hotel Montana, Louis Bar",Luzern,6006,Adligenswilerstrasse 22,Switzerland,47.05643,8.31968,,/venues/4371361,
/venues/4104214,Zermatt Unplugged | Sunnegga Sessions,Zermatt,,,Switzerland,,,,/venues/4104214,
/venues/4199999,Aura Club ZH,Zürich,,,Switzerland,,,,/venues/4199999,
/venues/2732298,"Kk Thun, Lachensaal",Bern,3601,Seestrasse 68,Switzerland,46.74324,7.62953,,/venues/1562518,
/venues/2803258,Funky Claude's Lounge,Montreux,1820,,Switzerland,46.42761,6.95941,,/venues/2803258,
/venues/2481204,All in - Music Bar,Bern,,,Switzerland,46.94792,7.44461,,/venues/2481204,
/venues/2267129,Disc-à-brac,Lausanne,,,Switzerland,,,,/venues/2267129,
/venues/2225289,La Tavolata,St. Moritz,,"Via Maistra 12, 7500",Switzerland,46.49785,9.8396,,/venues/2225289,
/venues/2513629,Centre communal de Genthod,Geneva,,,Switzerland,46.19839,6.1423,,/venues/2513629,
/venues/3302399,Expo-park Nidau,Biel,,,Switzerland,47.13678,7.24679,,/venues/3302399,
/venues/3279394,SI O NO,Zürich,8004,Ankerstrasse 6,Switzerland,47.37259,8.52401,,/venues/3279394,
/venues/936406,Salle De Spectacles,Lausanne,1020,Rue De Lausanne 37,Switzerland,46.53648,6.58603,,/venues/879761,
/venues/1205851,L'after Club,Nyon,,Rue De Rive 22,Switzerland,46.38393,6.2445,,/venues/1205851,
/venues/1434153,Brasserie Du Château,Lausanne,1005,Place Du Tunnel 1,Switzerland,46.52475,6.63461,http://www.biereduchateau.ch/,/venues/1434153,
/venues/2089454,Maya Club,Bern,3800,Obere Bönigstrasse 100,Switzerland,46.68238,7.87863,,/venues/2089454,
/venues/3584489,Openair Lauschallee,Zürich,,,Switzerland,47.48674,8.21091,,/venues/3584489,
/venues/3709874,Living Room Show,Bulach,,,Switzerland,47.51607,8.54196,https://www.morganfinlay.com/home,/venues/3709874,
/venues/3751659,Kultur- und Kongresszentrum Luzern,Luzern,6005,Europaplatz 1,Switzerland,47.05032,8.31183,https://www.kkl-luzern.ch/en/,/venues/33304,
/venues/3736109,Ref. Kirche Seegräben,Wetzikon,8607,Dorfstrasse 22,Switzerland,47.34305,8.77317,http://www.seegraeben.ch,/venues/3736109,
/venues/3780534,Reformierte Kirche Küsnacht,Zürich,8700 Küsnacht,Untere Heslibachstrasse,Switzerland,47.31374,8.58499,http://www.rkk.ch,/venues/3780534,
/venues/3851424,XYLO Café Bar,Zürich,8004,Neugasse 58,Switzerland,47.38292,8.52933,,/venues/3851424,
/venues/3851429,La Cage de Faraday,Saviese,1965,Route de Bouillet 15,Switzerland,46.23999,7.33621,,/venues/3851429,
/venues/4393634,"KLIBÜHNI, DAS THEATER",Chur,7000,Kirchgasse 14,Switzerland,46.84789,9.53311,https://www.klibuehni.ch/,/venues/4393634,
/venues/1675408,Tonart Festival,Luzern,,,Switzerland,46.88213,8.64284,http://www.tonartfestival.ch,/venues/1675408,
