,genre_id,genre_name,genre_name_edited,top_genre_id,top_genre_name,unique_top_genre,everynoise_id,everynoise_name,discogs_genre_name,discogs_style_name
1663,Q28501777,cumbia sinfónica,cumbia sinfónica,Q28501777,cumbia sinfónica,1.0,,,,
1664,Q108297224,cumbia sonidera,cumbia sonidera,Q205049,world music,0.0,cumbiasonidera,cumbia sonidera,,
1665,Q5794692,cumbia venezolana,cumbia venezolana,Q5794692,cumbia venezolana,1.0,,,,
1666,Q1143752,cumbia villera,cumbia villera,Q1143752,cumbia villera,1.0,cumbiavillera,cumbia villera,,
1667,Q28502375,cumbión,cumbión,Q28502375,cumbión,1.0,,,,
1668,Q3843655,cuplé,cuplé,Q3843655,cuplé,1.0,,,,
1669,Q5794983,currulao,currulao,Q205049,world music,0.0,,,,
1670,Q5793032,cuándo,cuándo,Q5793032,cuándo,1.0,,,,
1671,Q3008122,cyber metal,cyber metal,Q11399,rock music,0.0,cybermetal,cyber metal,,
1672,Q3008122,cyber metal,cyber metal,Q9778,electronic music,0.0,cybermetal,cyber metal,,
1673,Q3008122,cyber metal,cyber metal,Q1640319,experimental music,0.0,cybermetal,cyber metal,,
1674,Q106922571,cybergoth music,cybergoth,Q316930,dance music,0.0,,,,
1675,Q106922571,cybergoth music,cybergoth,Q9778,electronic music,0.0,,,,
1676,Q106922571,cybergoth music,cybergoth,Q1640319,experimental music,0.0,,,,
1677,Q3008180,cybergrind,cybergrind,Q11399,rock music,0.0,cybergrind,cybergrind,,
1678,Q106582942,cyberpunk music,cyberpunk,Q106582942,cyberpunk music,1.0,,,,
1679,Q1777052,cyclic mass,cyclic mass,Q1777052,cyclic mass,1.0,,,,
1680,Q28371127,cymrucana,cymrucana,Q28371127,cymrucana,1.0,,,,
1681,Q5201820,czech bluegrass,czech bluegrass,Q43343,folk music,0.0,,,,
1682,Q5201820,czech bluegrass,czech bluegrass,Q205049,world music,0.0,,,,
1683,Q5201820,czech bluegrass,czech bluegrass,Q83440,country music,0.0,,,,
1684,Q108297225,czech folk music,czech folk,Q205049,world music,0.0,czechfolk,czech folk,,
1685,Q108297225,czech folk music,czech folk,Q43343,folk music,0.0,czechfolk,czech folk,,
1686,Q3506890,czech hip hop,czech hip hop,Q11401,hip hop music,0.0,czechhiphop,czech hip hop,,
1687,Q3506890,czech hip hop,czech hip hop,Q205049,world music,0.0,czechhiphop,czech hip hop,,
1688,Q3437882,czech rock,czech rock,Q3437882,czech rock,1.0,czechrock,czech rock,,
1689,Q5201841,czech tramping music,czech tramping,Q5201841,czech tramping music,1.0,,,,
1690,Q20722785,cäcilienode,cäcilienode,Q685884,vocal music,0.0,,,,
1691,Q5202988,cải lương,cải lương,Q5202988,cải lương,1.0,,,,
1692,Q1151260,d-beat,d beat,Q11399,rock music,0.0,dbeat,d-beat,,
1693,Q721644,da capo aria,da capo aria,Q1583807,art music,0.0,,,,
1694,Q721644,da capo aria,da capo aria,Q178122,aria,0.0,,,,
1695,Q1156570,dabke,dabke,Q205049,world music,0.0,dabke,dabke,,
1696,Q55608822,dadakuada,dadakuada,Q55608822,dadakuada,1.0,,,,
1697,Q5208151,daechwita,daechwita,Q5208151,daechwita,1.0,,,,
1698,Q108297226,dagomba music,dagomba,Q43343,folk music,0.0,,,,
1699,Q108297226,dagomba music,dagomba,Q205049,world music,0.0,,,,
1700,Q100321326,dahira,dahira,Q685884,vocal music,0.0,,,,
1701,Q100321326,dahira,dahira,Q26897135,functional music,0.0,,,,
1702,Q1427690,daina,daina,Q205049,world music,0.0,,,,
1703,Q1427690,daina,daina,Q43343,folk music,0.0,,,,
1704,Q11787389,dance,dance,Q11787389,dance,1.0,,,,
1705,Q316930,dance music,dance,Q316930,dance music,0.0,,,,
1706,Q211756,dance-pop,dance pop,Q316930,dance music,0.0,dancepop,dance pop,,dance-pop
1707,Q211756,dance-pop,dance pop,Q37073,pop music,0.0,dancepop,dance pop,,dance-pop
1708,Q1643549,dance-punk,dance punk,Q11399,rock music,0.0,dancepunk,dance-punk,,
1709,Q2281409,dance-rock,dance rock,Q316930,dance music,0.0,dancerock,dance rock,,
1710,Q2281409,dance-rock,dance rock,Q11399,rock music,0.0,dancerock,dance rock,,
1711,Q56342573,dancecore,dancecore,Q56342573,dancecore,1.0,,,,
1712,Q107332291,dancefloor drum and bass,dancefloor drum and bass,Q316930,dance music,0.0,dancefloordnb,dancefloor dnb,,
1713,Q107332291,dancefloor drum and bass,dancefloor drum and bass,Q9778,electronic music,0.0,dancefloordnb,dancefloor dnb,,
1714,Q474027,dancehall,dancehall,Q572717,music of jamaica,0.0,dancehall,dancehall,,dancehall
1715,Q85755605,dancehall pop,dancehall pop,Q85755605,dancehall pop,1.0,,,,
1716,Q5215959,dangak,dangak,Q205049,world music,0.0,,,,
1717,Q5215959,dangak,dangak,Q1583807,art music,0.0,,,,
1718,Q1159539,dangdut,dangdut,Q37073,pop music,0.0,dangdut,dangdut,,dangdut
1719,Q1159539,dangdut,dangdut,Q43343,folk music,0.0,dangdut,dangdut,,dangdut
1720,Q1159539,dangdut,dangdut,Q205049,world music,0.0,dangdut,dangdut,,dangdut
1721,Q5216036,danger music,danger,Q5216036,danger music,1.0,,,,
1722,Q5219868,danish folk music,danish folk,Q205049,world music,0.0,danishfolk,danish folk,,
1723,Q5219868,danish folk music,danish folk,Q43343,folk music,0.0,danishfolk,danish folk,,
1724,Q1270332,danish hip hop,danish hip hop,Q11401,hip hop music,0.0,danishhiphop,danish hip hop,,
1725,Q1270332,danish hip hop,danish hip hop,Q205049,world music,0.0,danishhiphop,danish hip hop,,
1726,Q5219842,danish jazz,danish jazz,Q205049,world music,0.0,danishjazz,danish jazz,,
1727,Q5219842,danish jazz,danish jazz,Q8341,jazz,0.0,danishjazz,danish jazz,,
1728,Q3437827,danish rock,danish rock,Q205049,world music,0.0,danishrock,danish rock,,
1729,Q3437827,danish rock,danish rock,Q11399,rock music,0.0,danishrock,danish rock,,
1730,Q5219995,danmono,danmono,Q205049,world music,0.0,,,,
1731,Q105757139,dansband music,dansband,Q37073,pop music,0.0,dansband,dansband,,
1732,Q10466674,dansbandspop,dansbandspop,Q37073,pop music,0.0,,,,
1733,Q12307741,dansktop,dansktop,Q12307741,dansktop,1.0,dansktop,dansktop,,
1734,Q2109360,danza,danza,Q205049,world music,0.0,,,,
1735,Q5799237,danza o habanera,danza o habanera,Q5799237,danza o habanera,1.0,,,,
1736,Q16555308,danzas nativas argentinas,danzas nativas argentinas,Q16555308,danzas nativas argentinas,1.0,,,,
1737,Q1165358,danzón,danzón,Q205049,world music,0.0,,,,danzon
1738,Q756956,dark ambient,dark ambient,Q1640319,experimental music,0.0,darkambient,dark ambient,,dark ambient
1739,Q756956,dark ambient,dark ambient,Q213121,new age music,0.0,darkambient,dark ambient,,dark ambient
1740,Q756956,dark ambient,dark ambient,Q9778,electronic music,0.0,darkambient,dark ambient,,dark ambient
1741,Q1166158,dark cabaret,dark cabaret,Q1370345,musical theater,0.0,darkcabaret,dark cabaret,,
1742,Q4155078,dark electro,dark electro,Q316930,dance music,0.0,darkelectro,dark electro,,
1743,Q4155078,dark electro,dark electro,Q1640319,experimental music,0.0,darkelectro,dark electro,,
1744,Q4155078,dark electro,dark electro,Q9778,electronic music,0.0,darkelectro,dark electro,,
1745,Q106621114,dark folk,dark folk,Q43343,folk music,0.0,darkfolk,dark folk,,
1746,Q11693015,dark house,dark house,Q9778,electronic music,0.0,,,,
1747,Q11693015,dark house,dark house,Q316930,dance music,0.0,,,,
1748,Q31837446,dark jazz,dark jazz,Q8341,jazz,0.0,darkjazz,dark jazz,,dark jazz
1749,Q31837446,dark jazz,dark jazz,Q9778,electronic music,0.0,darkjazz,dark jazz,,dark jazz
1750,Q31837446,dark jazz,dark jazz,Q1640319,experimental music,0.0,darkjazz,dark jazz,,dark jazz
1751,Q31837446,dark jazz,dark jazz,Q213121,new age music,0.0,darkjazz,dark jazz,,dark jazz
1752,Q1166197,dark metal,dark metal,Q11399,rock music,0.0,,,,
1753,Q23301960,dark pop,dark pop,Q37073,pop music,0.0,,,,
1754,Q2452152,dark psytrance,dark psytrance,Q316930,dance music,0.0,darkpsytrance,dark psytrance,,
1755,Q2452152,dark psytrance,dark psytrance,Q9778,electronic music,0.0,darkpsytrance,dark psytrance,,
1756,Q1166218,dark rock,dark rock,Q1695023,alternative,0.0,darkrock,dark rock,,
1757,Q1166218,dark rock,dark rock,Q11399,rock music,0.0,darkrock,dark rock,,
1758,Q3840596,dark wave,dark wave,Q11399,rock music,0.0,darkwave,dark wave,,darkwave
1759,Q11693017,darkcore,darkcore,Q9778,electronic music,0.0,,,,
1760,Q11693017,darkcore,darkcore,Q316930,dance music,0.0,,,,
1761,Q5799402,darkness depresivo,darkness depresivo,Q5799402,darkness depresivo,1.0,,,,
1762,Q1166321,darkstep,darkstep,Q9778,electronic music,0.0,darkstep,darkstep,,
1763,Q1166321,darkstep,darkstep,Q316930,dance music,0.0,darkstep,darkstep,,
1764,Q60973191,darksynth,darksynth,Q9778,electronic music,0.0,darksynth,darksynth,,
1765,Q1172072,dastgah,dastgah,Q1583807,art music,0.0,,,,
1766,Q1172072,dastgah,dastgah,Q205049,world music,0.0,,,,
1767,Q5242609,dawr,dawr,Q5242609,dawr,1.0,,,,
1768,Q106844185,daycore,daycore,Q106844185,daycore,1.0,,,,
1769,Q5244903,de dragoste,de dragoste,Q5244903,de dragoste,1.0,,,,
1770,Q1181308,death 'n' roll,death 'n' roll,Q11399,rock music,0.0,deathnroll,death 'n' roll,,
1771,Q3020766,death country,death country,Q11399,rock music,0.0,,,,
1772,Q3020766,death country,death country,Q1695023,alternative,0.0,,,,
1773,Q3487358,death industrial,death industrial,Q9778,electronic music,0.0,deathindustrial,death industrial,,
1774,Q3487358,death industrial,death industrial,Q1640319,experimental music,0.0,deathindustrial,death industrial,,
1775,Q90414790,death jazz,death jazz,Q8341,jazz,0.0,,,,
1776,Q90414790,death jazz,death jazz,Q205049,world music,0.0,,,,
1777,Q483251,death metal,death metal,Q11399,rock music,0.0,deathmetal,death metal,,death metal
1778,Q1164252,death rock,death rock,Q1695023,alternative,0.0,deathrock,deathrock,,deathrock
1779,Q1164252,death rock,death rock,Q11399,rock music,0.0,deathrock,deathrock,,deathrock
1780,Q2089511,death-doom,death doom,Q11399,rock music,0.0,deathdoom,death doom,,
1781,Q12629666,deathcore,deathcore,Q9778,electronic music,0.0,,,,
1782,Q475221,deathcore,deathcore,Q11399,rock music,0.0,deathcore,deathcore,,deathcore
1783,Q12629666,deathcore,deathcore,Q316930,dance music,0.0,,,,
1784,Q888612,deathgrind,deathgrind,Q11399,rock music,0.0,deathgrind,deathgrind,,
1785,Q11320601,deathrash,deathrash,Q11399,rock music,0.0,deathrash,deathrash,,
1786,Q106528420,deathstep,deathstep,Q9778,electronic music,0.0,deathstep,deathstep,,
1787,Q96376113,deconstructed club,deconstructed club,Q9778,electronic music,0.0,deconstructedclub,deconstructed club,,
1788,Q96376113,deconstructed club,deconstructed club,Q1640319,experimental music,0.0,deconstructedclub,deconstructed club,,
1789,Q98528252,deejay,deejay,Q572717,music of jamaica,0.0,,,,
1790,Q1182371,deep funk,deep funk,Q164444,funk,0.0,deepfunk,deep funk,,
1791,Q1182371,deep funk,deep funk,Q45981,rhythm and blues,0.0,deepfunk,deep funk,,
1792,Q105637114,deep funk revival,deep funk revival,Q45981,rhythm and blues,0.0,,,,
1793,Q874038,deep house,deep house,Q316930,dance music,0.0,deephouse,deep house,,deep house
1794,Q874038,deep house,deep house,Q9778,electronic music,0.0,deephouse,deep house,,deep house
1795,Q96376126,deep soul,deep soul,Q131272,soul music,0.0,,,,
1796,Q96376126,deep soul,deep soul,Q45981,rhythm and blues,0.0,,,,
1797,Q106521662,deep techno,deep techno,Q316930,dance music,0.0,deeptechno,deep techno,,deep techno
1798,Q106521662,deep techno,deep techno,Q9778,electronic music,0.0,deeptechno,deep techno,,deep techno
1799,Q3021144,deepkho,deepkho,Q3021144,deepkho,1.0,,,,
1800,Q1127539,delta blues,delta blues,Q9759,blues,0.0,deltablues,delta blues,,delta blues
1801,Q1127539,delta blues,delta blues,Q205049,world music,0.0,deltablues,delta blues,,delta blues
1802,Q1127539,delta blues,delta blues,Q83440,country music,0.0,deltablues,delta blues,,delta blues
1803,Q1127539,delta blues,delta blues,Q43343,folk music,0.0,deltablues,delta blues,,delta blues
1804,Q16491869,dembow,dembow,Q16491869,dembow,1.0,dembow,dembow,,
1805,Q85867330,dembow dominicano,dembow dominicano,Q85867330,dembow dominicano,1.0,,,,
1806,Q5256877,dene music,dene,Q5256877,dene music,1.0,,,,
1807,Q108297227,dennery segment,dennery segment,Q205049,world music,0.0,,,,
1808,Q11660484,denpa song,denpa song,Q37073,pop music,0.0,,,,
1809,Q16130554,depression songs,depression songs,Q205049,world music,0.0,,,,
1810,Q28949059,depressive black metal,depressive black metal,Q28949059,depressive black metal,1.0,depressiveblackmetal,depressive black metal,,depressive black metal
1811,Q1191923,depro-punk,depro punk,Q1191923,depro-punk,1.0,,,,
1812,Q4193824,der song,der song,Q4193824,der song,1.0,,,,
1813,Q85867352,desamor,desamor,Q205049,world music,0.0,,,,
1814,Q85867352,desamor,desamor,Q11401,hip hop music,0.0,,,,
1815,Q577996,descant,descant,Q163775,medieval music,0.0,,,,
1816,Q28219760,descarga,descarga,Q205049,world music,0.0,,,,descarga
1817,Q7800608,desert blues,desert blues,Q9759,blues,0.0,desertblues,desert blues,,
1818,Q7800608,desert blues,desert blues,Q205049,world music,0.0,desertblues,desert blues,,
1819,Q10265571,desgarrada,desgarrada,Q10265571,desgarrada,1.0,,,,
1820,Q5264196,desi hip hop,desi hip hop,Q5264196,desi hip hop,1.0,desihiphop,desi hip hop,,
1821,Q648311,detroit blues,detroit blues,Q9759,blues,0.0,,,,
1822,Q648311,detroit blues,detroit blues,Q205049,world music,0.0,,,,
1823,Q108610706,detroit house,detroit house,Q316930,dance music,0.0,detroithouse,detroit house,,
1824,Q108610706,detroit house,detroit house,Q9778,electronic music,0.0,detroithouse,detroit house,,
1825,Q904500,detroit rock,detroit rock,Q11399,rock music,0.0,detroitrock,detroit rock,,
1826,Q526463,detroit techno,detroit techno,Q9778,electronic music,0.0,detroittechno,detroit techno,,
1827,Q526463,detroit techno,detroit techno,Q316930,dance music,0.0,detroittechno,detroit techno,,
1828,Q106839650,detroit trap,detroit trap,Q11401,hip hop music,0.0,detroittrap,detroit trap,,
1829,Q106839650,detroit trap,detroit trap,Q205049,world music,0.0,detroittrap,detroit trap,,
1830,Q16029081,deuda song,deuda song,Q16029081,deuda song,1.0,,,,
1831,Q16960459,dhaanto,dhaanto,Q205049,world music,0.0,,,,
1832,Q5268810,dhamail,dhamail,Q205049,world music,0.0,,,,
1833,Q59158,dhrupad,dhrupad,Q205049,world music,0.0,dhrupad,dhrupad,,
1834,Q59158,dhrupad,dhrupad,Q1583807,art music,0.0,dhrupad,dhrupad,,
1835,Q17051846,dhumpa sangita,dhumpa sangita,Q17051846,dhumpa sangita,1.0,,,,
1836,Q5269880,dhun,dhun,Q205049,world music,0.0,,,,
1837,Q5269880,dhun,dhun,Q1583807,art music,0.0,,,,
1838,Q1217862,die anderen bands,die anderen bands,Q1217862,die anderen bands,1.0,,,,
1839,Q107515261,digicore,digicore,Q205049,world music,0.0,glitchcore,glitchcore,,
1840,Q107515261,digicore,digicore,Q11401,hip hop music,0.0,glitchcore,glitchcore,,
1841,Q108297228,digital cumbia,digital cumbia,Q9778,electronic music,0.0,,,,
1842,Q108297228,digital cumbia,digital cumbia,Q316930,dance music,0.0,,,,
1843,Q108297228,digital cumbia,digital cumbia,Q205049,world music,0.0,,,,
1844,Q108297229,digital dancehall,digital dancehall,Q572717,music of jamaica,0.0,,,,
1845,Q56580,digital hardcore,digital hardcore,Q56580,digital hardcore,1.0,digitalhardcore,digital hardcore,,
1846,Q5276393,dihanaam,dihanaam,Q5276393,dihanaam,1.0,,,,
1847,Q5276535,dikir barat,dikir barat,Q5276535,dikir barat,1.0,,,,
1848,Q15931253,dimotiko,dimotiko,Q43343,folk music,0.0,,,,
1849,Q15931253,dimotiko,dimotiko,Q205049,world music,0.0,,,,
1850,Q10948524,dingxian music,dingxian,Q10948524,dingxian music,1.0,,,,
1851,Q3246270,dirge,dirge,Q1229479,lamentation,0.0,,,,
1852,Q5281127,dirty blues,dirty blues,Q9759,blues,0.0,,,,
1853,Q3709211,dirty rap,dirty rap,Q11401,hip hop music,0.0,,,,
1854,Q3709211,dirty rap,dirty rap,Q205049,world music,0.0,,,,
1855,Q8560269,dirty south,dirty south,Q11401,hip hop music,0.0,dirtysouthrap,dirty south rap,,
1856,Q8560269,dirty south,dirty south,Q205049,world music,0.0,dirtysouthrap,dirty south rap,,
1857,Q17104891,discant,discant,Q163775,medieval music,0.0,,,,
1858,Q58339,disco,disco,Q316930,dance music,0.0,disco,disco,,disco
1859,Q360596,disco house,disco house,Q9778,electronic music,0.0,discohouse,disco house,,
1860,Q360596,disco house,disco house,Q316930,dance music,0.0,discohouse,disco house,,
1861,Q1185390,disco polo,disco polo,Q37073,pop music,0.0,discopolo,disco polo,,disco polo
1862,Q1185390,disco polo,disco polo,Q316930,dance music,0.0,discopolo,disco polo,,disco polo
1863,Q3029796,disco-funk,disco funk,Q45981,rhythm and blues,0.0,,,,
1864,Q3029796,disco-funk,disco funk,Q164444,funk,0.0,,,,
1865,Q3029796,disco-funk,disco funk,Q316930,dance music,0.0,,,,
1866,Q28102012,disco-pop,disco pop,Q37073,pop music,0.0,,,,
1867,Q28102012,disco-pop,disco pop,Q316930,dance music,0.0,,,,
1868,Q98804240,disk drive music,disk drive,Q1640319,experimental music,0.0,,,,
1869,Q98804240,disk drive music,disk drive,Q9778,electronic music,0.0,,,,
1870,Q262533,dithyramb,dithyramb,Q26897135,functional music,0.0,,,,
1871,Q262533,dithyramb,dithyramb,Q685884,vocal music,0.0,,,,
1872,Q3032212,diva house,diva house,Q316930,dance music,0.0,divahouse,diva house,,
1873,Q3032212,diva house,diva house,Q9778,electronic music,0.0,divahouse,diva house,,
1874,Q647653,divertimento,divertimento,Q647653,divertimento,1.0,,,,
1875,Q20726225,diwan,diwan,Q20726225,diwan,1.0,,,,
1876,Q906647,dixieland,dixieland,Q8341,jazz,0.0,dixieland,dixieland,,dixieland
1877,Q108297231,djanba,djanba,Q205049,world music,0.0,,,,
1878,Q2532560,djent,djent,Q11399,rock music,0.0,djent,djent,,
1879,Q86729224,dobrado,dobrado,Q86729224,dobrado,1.0,,,,
1880,Q25620807,dohori,dohori,Q43343,folk music,0.0,,,,
1881,Q25620807,dohori,dohori,Q205049,world music,0.0,,,,
1882,Q2138543,doina,doina,Q43343,folk music,0.0,,,,
1883,Q2138543,doina,doina,Q205049,world music,0.0,,,,
1884,Q60463676,dolewave,dolewave,Q60463676,dolewave,1.0,,,,
1885,Q5768028,dominican hip hop,dominican hip hop,Q11401,hip hop music,0.0,rapdominicano,rap dominicano,,
1886,Q5768028,dominican hip hop,dominican hip hop,Q205049,world music,0.0,rapdominicano,rap dominicano,,
1887,Q5290881,dominican rock,dominican rock,Q11399,rock music,0.0,rockdominicano,rock dominicano,,
1888,Q5290881,dominican rock,dominican rock,Q205049,world music,0.0,rockdominicano,rock dominicano,,
1889,Q5295546,dondang sayang,dondang sayang,Q5295546,dondang sayang,1.0,,,,
1890,Q5295946,dongjing,dongjing,Q18846,ancient music,0.0,,,,
1891,Q5295946,dongjing,dongjing,Q205049,world music,0.0,,,,
1892,Q5295946,dongjing,dongjing,Q1583807,art music,0.0,,,,
1893,Q8770312,donosti sound,donosti sound,Q11399,rock music,0.0,,,,
1894,Q8770312,donosti sound,donosti sound,Q1695023,alternative,0.0,,,,
1895,Q8770312,donosti sound,donosti sound,Q37073,pop music,0.0,,,,
1896,Q8770312,donosti sound,donosti sound,Q42201,independent music,0.0,,,,
1897,Q546359,doo-wop,doo wop,Q45981,rhythm and blues,0.0,doowop,doo-wop,,doo wop
1898,Q186170,doom metal,doom metal,Q846119,psychedelic music,0.0,doommetal,doom metal,,doom metal
1899,Q186170,doom metal,doom metal,Q9759,blues,0.0,doommetal,doom metal,,doom metal
1900,Q186170,doom metal,doom metal,Q11399,rock music,0.0,doommetal,doom metal,,doom metal
1901,Q1242484,doomcore,doomcore,Q316930,dance music,0.0,doomcore,doomcore,,doomcore
1902,Q1242484,doomcore,doomcore,Q9778,electronic music,0.0,doomcore,doomcore,,doomcore
1903,Q108297232,doskpop,doskpop,Q316930,dance music,0.0,,,,
1904,Q108297232,doskpop,doskpop,Q26897135,functional music,0.0,,,,
1905,Q108297232,doskpop,doskpop,Q9778,electronic music,0.0,,,,
1906,Q28342195,downer metal,downer metal,Q11399,rock music,0.0,,,,
1907,Q251192,downtempo,downtempo,Q9778,electronic music,0.0,downtempo,downtempo,,downtempo
1908,Q5303621,downtown music,downtown,Q205049,world music,0.0,,,,
1909,Q1255689,drame lyrique,drame lyrique,Q26897135,functional music,0.0,,,,
1910,Q1255689,drame lyrique,drame lyrique,Q1344,opera,0.0,,,,
1911,Q1255689,drame lyrique,drame lyrique,Q1583807,art music,0.0,,,,
1912,Q1255726,dramma giocoso,dramma giocoso,Q1583807,art music,0.0,,,,
1913,Q1255726,dramma giocoso,dramma giocoso,Q26897135,functional music,0.0,,,,
1914,Q1255726,dramma giocoso,dramma giocoso,Q1344,opera,0.0,,,,
1915,Q56342439,dream house,dream house,Q56342439,dream house,1.0,,,,
1916,Q5814219,dream metal,dream metal,Q11399,rock music,0.0,,,,
1917,Q592330,dream pop,dream pop,Q11399,rock music,0.0,dreampop,dream pop,,dream pop
1918,Q592330,dream pop,dream pop,Q1695023,alternative,0.0,dreampop,dream pop,,dream pop
1919,Q1339027,dream trance,dream trance,Q9778,electronic music,0.0,dreamtrance,dream trance,,
1920,Q1339027,dream trance,dream trance,Q316930,dance music,0.0,dreamtrance,dream trance,,
1921,Q106583068,dreampunk,dreampunk,Q9778,electronic music,0.0,dreampunk,dreampunk,,
1922,Q3039303,dreck-electro,dreck electro,Q3039303,dreck-electro,1.0,,,,
1923,Q15697534,drill,drill,Q11401,hip hop music,0.0,drill,drill,,
1924,Q15697534,drill,drill,Q205049,world music,0.0,drill,drill,,
1925,Q1259016,drill and bass,drill and bass,Q316930,dance music,0.0,drillandbass,drill and bass,,
1926,Q1259016,drill and bass,drill and bass,Q9778,electronic music,0.0,drillandbass,drill and bass,,
1927,Q2165184,drinking song,drinking song,Q2165184,drinking song,1.0,,,,
1928,Q650316,drone,drone,Q9778,electronic music,0.0,drone,drone,,drone
1929,Q650316,drone,drone,Q1640319,experimental music,0.0,drone,drone,,drone
1930,Q28346247,drone doom,drone doom,Q28346247,drone doom,1.0,,,,
1931,Q1433387,drone metal,drone metal,Q9759,blues,0.0,dronemetal,drone metal,,
1932,Q1433387,drone metal,drone metal,Q846119,psychedelic music,0.0,dronemetal,drone metal,,
1933,Q1433387,drone metal,drone metal,Q9778,electronic music,0.0,dronemetal,drone metal,,
1934,Q1433387,drone metal,drone metal,Q11399,rock music,0.0,dronemetal,drone metal,,
1935,Q1433387,drone metal,drone metal,Q1640319,experimental music,0.0,dronemetal,drone metal,,
1936,Q188994,drum and bass,drum and bass,Q316930,dance music,0.0,drumandbass,drum and bass,,drum n bass
1937,Q188994,drum and bass,drum and bass,Q9778,electronic music,0.0,drumandbass,drum and bass,,drum n bass
1938,Q2121992,drumfunk,drumfunk,Q316930,dance music,0.0,drumfunk,drumfunk,,
1939,Q2121992,drumfunk,drumfunk,Q9778,electronic music,0.0,drumfunk,drumfunk,,
1940,Q24876318,drumstep,drumstep,Q316930,dance music,0.0,,,,
1941,Q24876318,drumstep,drumstep,Q9778,electronic music,0.0,,,,
1942,Q212688,dub music,dub,Q572717,music of jamaica,0.0,dub,dub,,dub
1943,Q212688,dub music,dub,Q9778,electronic music,0.0,dub,dub,,dub
1944,Q1113204,dub poetry,dub poetry,Q572717,music of jamaica,0.0,dubpoetry,dub poetry,,dub poetry
1945,Q1262781,dub techno,dub techno,Q9778,electronic music,0.0,dubtechno,dub techno,,dub techno
1946,Q1262781,dub techno,dub techno,Q572717,music of jamaica,0.0,dubtechno,dub techno,,dub techno
1947,Q1262781,dub techno,dub techno,Q316930,dance music,0.0,dubtechno,dub techno,,dub techno
1948,Q20474,dubstep,dubstep,Q316930,dance music,0.0,dubstep,dubstep,,dubstep
1949,Q20474,dubstep,dubstep,Q9778,electronic music,0.0,dubstep,dubstep,,dubstep
1950,Q18450200,dubstep reggae,dubstep reggae,Q18450200,dubstep reggae,1.0,,,,
1951,Q2428625,dubstyle,dubstyle,Q2428625,dubstyle,1.0,,,,
1952,Q2478478,dubtronica,dubtronica,Q572717,music of jamaica,0.0,,,,
1953,Q2478478,dubtronica,dubtronica,Q9778,electronic music,0.0,,,,
1954,Q11835427,dudácká muzika,dudácká muzika,Q43343,folk music,0.0,,,,
1955,Q11835427,dudácká muzika,dudácká muzika,Q205049,world music,0.0,,,,
1956,Q2583965,duma,duma,Q2583965,duma,1.0,,,,
1957,Q1265067,dumka,dumka,Q1265067,dumka,1.0,,,,
1958,Q21655967,dump,dump,Q21655967,dump,1.0,,,,
1959,Q267287,dunedin sound,dunedin sound,Q11399,rock music,0.0,dunedinsound,dunedin sound,,
1960,Q267287,dunedin sound,dunedin sound,Q1695023,alternative,0.0,dunedinsound,dunedin sound,,
1961,Q267287,dunedin sound,dunedin sound,Q42201,independent music,0.0,dunedinsound,dunedin sound,,
1962,Q48971892,dungeon synth,dungeon synth,Q9778,electronic music,0.0,dungeonsynth,dungeon synth,,dungeon synth
1963,Q907799,duranguense,duranguense,Q205049,world music,0.0,duranguense,duranguense,,
1964,Q108297233,dutch cabaret,dutch cabaret,Q1370345,musical theater,0.0,dutchcabaret,dutch cabaret,,
1965,Q108297233,dutch cabaret,dutch cabaret,Q5151495,comedy music,0.0,dutchcabaret,dutch cabaret,,
1966,Q2299227,dutch folk music,dutch folk,Q43343,folk music,0.0,dutchfolk,dutch folk,,
1967,Q2299227,dutch folk music,dutch folk,Q205049,world music,0.0,dutchfolk,dutch folk,,
1968,Q1973965,dutch hip hop music,dutch hip hop,Q11401,hip hop music,0.0,dutchhiphop,dutch hip hop,,
1969,Q1973965,dutch hip hop music,dutch hip hop,Q205049,world music,0.0,dutchhiphop,dutch hip hop,,
1970,Q1228230,dutch house,dutch house,Q316930,dance music,0.0,dutchhouse,dutch house,,
1971,Q1228230,dutch house,dutch house,Q9778,electronic music,0.0,dutchhouse,dutch house,,
1972,Q2558340,dutch jazz,dutch jazz,Q8341,jazz,0.0,dutchjazz,dutch jazz,,
1973,Q2558340,dutch jazz,dutch jazz,Q205049,world music,0.0,dutchjazz,dutch jazz,,
1974,Q2101808,dutch punk,dutch punk,Q2101808,dutch punk,1.0,dutchpunk,dutch punk,,
1975,Q3437864,dutch rock,dutch rock,Q11399,rock music,0.0,dutchrock,dutch rock,,
1976,Q3437864,dutch rock,dutch rock,Q205049,world music,0.0,dutchrock,dutch rock,,
1977,Q2668052,dutch-language music,dutch language,Q2668052,dutch-language music,0.0,,,,
1978,Q5839118,düsseldorf school,düsseldorf school,Q5839118,düsseldorf school,1.0,,,,
1979,Q5320459,düsseldorf school of electronic music,düsseldorf school of electronic,Q5320459,düsseldorf school of electronic music,1.0,dusseldorfelectronic,dusseldorf electronic,,
1980,Q1046920,dōjin music,dōjin,Q1046920,dōjin music,1.0,doujin,doujin,,
1981,Q106878019,early acoustic blues,early acoustic blues,Q9759,blues,0.0,,,,
1982,Q2884829,early baroque music,early baroque,Q2884829,early baroque music,1.0,,,,
1983,Q15357587,early dancehall,early dancehall,Q572717,music of jamaica,0.0,,,,
