,artist_name,spotify_name,spotify_id,spotify_popularity,spotify_followers,spotify_listeners
/artists/7226369-seventh-genocide,Seventh Genocide,Seventh Genocide,6iXz9vnzkOiRMvNT8bsa0c,0.0,255.0,19.0
/artists/578340-seventh-void,Seventh Void,Seventh Void,0GNYhnqVAyOKNqgV4ejKLX,10.0,4782.0,1200.0
/artists/673497-seventy-seven,Seventy Seven,Seventy Seven,0iSj41SR6LqgjrlhLtfJ9z,3.0,30.0,46.0
/artists/4176641-several-minutes-later,Several Minutes Later,,,,,
/artists/9479844-severals-cz,Severals CZ,,,,,
/artists/9392349-severin-oswald-ch,Severin Oswald CH,,,,,
/artists/4656058-sevket-akinci,Sevket Akinci,Şevket Akıncı,5irOswkZMi9m8cVjotDr6i,11.0,702.0,204.0
/artists/3829626-sex-prisoner,Sex Prisoner,Sex Prisoner,6KBBZNl476lte4ccHqLFKz,29.0,7760.0,9200.0
/artists/109234-sex-slaves,Sex Slaves,Sex Slaves,58nt3fcm7C9MD3HvS3fAO2,25.0,5000.0,19000.0
/artists/2736056-sexion-dassaut,Sexion d'Assaut,Sexion d'Assaut,4vnmifnGOeRXfNTRtgd4Tj,59.0,757178.0,1300000.0
/artists/8655239-sexmob,Sexmob,Sex Mob,70g4lA7XM4Wr6a8kGPICrN,10.0,3547.0,1100.0
/artists/9055419-sexoapcrew,Sexoapcrew,SexoapCrew,7Kqm5bAUOw8EIHE8y1EsHi,4.0,281.0,538.0
/artists/64366-sezen-aksu,Sezen Aksu,Sezen Aksu,64d1rUxfizSAOE9UbMnUZd,71.0,4955159.0,2800000.0
/artists/2748001-sean-mcgowan,Seán McGowan,Sean McGowan,4Nc0bSHOyLhc10qbLmjPqZ,14.0,2795.0,1900.0
/artists/7240734-sena-nina,Señá Nina,,,,,
/artists/9099089-sfera-ebbasta,Sfera Ebbasta,Sfera Ebbasta,23TFHmajVfBtlRx5MXqgoz,78.0,4489409.0,5700000.0
/artists/3296171-sgt-pepper-live,Sgt Pepper Live,,,,,
/artists/10133407-sgt-pepper,Sgt. Pepper,Sgt. Pepper,2R5eJJlugql2sRY2BMzHcK,0.0,17.0,35.0
/artists/94833-sgt-peppers,Sgt. Peppers,Sgt. Pepper,2R5eJJlugql2sRY2BMzHcK,0.0,17.0,35.0
/artists/9361644-sgtcooper,Sgt.Cooper,Sgt. Cooper,2nGDpWu2RjW2ZddBZjrGJ6,0.0,138.0,68.0
/artists/553866-sha,Sha,Sharc,7Kt7O3A8zdjcCYPFopGTiY,58.0,2195.0,30800.0
/artists/224683-shabaam-sahdeeq,Shabaam Sahdeeq,Shabaam Sahdeeq,4QkvJ0yMim6MCmN3i0RnCH,29.0,7148.0,13300.0
/artists/8945324-shabaka-and-the-ancestors,Shabaka and the Ancestors,Shabaka and the Ancestors,5RSOkfm0B0WR4IBbVUtYXk,27.0,31595.0,26000.0
/artists/4597718-shaban,Shaban,Shaban,1K3u1VZxlWdHGafm6mOdmB,35.0,10791.0,63700.0
/artists/2981826-shabazz-palaces,Shabazz Palaces,Shabazz Palaces,6C403AR4y6PjN0xNNGh42m,39.0,108336.0,111400.0
/artists/9145154-shabby-chic,Shabby Chic,Shabby Chic,3igxHMmZXEsiB0kxyfTVxt,0.0,4.0,5.0
/artists/8686609-shablockz,Shablockz,,,,,
/artists/591579-shackleton,Shackleton,Shackleton,5Mq3CTRRgLcPkMnUue75a3,27.0,18589.0,26700.0
/artists/356969-shad,Shad,Shad,15lOM8PWY9pXQoURZwSZlK,35.0,32306.0,56300.0
/artists/4806498-shades-of-purple,Shades of Purple,Shades Of Purple,4zKxH1rZTb1EYwjx88KaaP,1.0,27.0,87.0
/artists/568155-shadow-dancer,Shadow Dancer,Shadow Dancer,0ZybdCfiOV4Q6Na1BpuYjv,10.0,3442.0,2200.0
/artists/9368669-shadowpath,Shadowpath,Shadowpath,67OU9ZSAVUaUjuvSj8ztu8,0.0,115.0,27.0
/artists/7301239-shadowrise,Shadowrise,Shadowrise,6Aa3RYlvLLAyFPTyYE5mus,8.0,2529.0,1700.0
/artists/423132-shadows-fall,Shadows Fall,Shadows Fall,1HaiS1sFo8qkc6tF5Mw1M0,40.0,181107.0,114000.0
/artists/41851-shady,Shady,Shady,63jJwHQm8CMAbQbKTyrzW0,24.0,1.0,22000.0
/artists/7941068-shady-and-the-vamp,Shady and the Vamp,,,,,
/artists/2698981-shafiq-husayn,Shafiq Husayn,Shafiq Husayn,0XzVyZOZF7FIsQ7VbBZ9Yy,34.0,18840.0,39900.0
/artists/100899-shaggy,Shaggy,Shaggy,5EvFsr3kj42KNv97ZEnqij,75.0,1600946.0,13100000.0
/artists/3308496-shahin-najafi,Shahin Najafi,Shahin Najafi,1W5u8Bz2yimyuuI8QNYsNO,42.0,101793.0,60900.0
/artists/2392341-shahzad-ismaily,Shahzad Ismaily,Shahzad Ismaily,4FaBmP30QiO2lXc3yyuqrV,23.0,446.0,14400.0
/artists/33547-shai-hulud,Shai Hulud,Shai Hulud,4AlPDOBuB1s7NuIPo4veZu,30.0,25899.0,29000.0
/artists/1001072-shai-maestro,Shai Maestro,Shai Maestro,0ctjXj4AKsMtj6Tsm0JzSj,33.0,19624.0,38900.0
/artists/4634538-shaid,Shaid,Shaid,52qWspiydhGOn1uLexS31Y,0.0,2.0,2.0
/artists/9081784-shaka-loves-you,Shaka Loves You,Shaka Loves You,5Xt4y8gH6tGzIgLMVrdnOG,17.0,3468.0,5700.0
/artists/385639-shaka-ponk,Shaka Ponk,Shaka Ponk,0VJIBKdqJygrupAxpSTk7q,54.0,302098.0,558000.0
/artists/2162119-shake-it-like-a-caveman,Shake It Like a Caveman,,,,,
/artists/5580043-shake-it-maschine,Shake It Maschine,Shake It Maschine,2MshC79n3RkIgSEyB6vbuB,0.0,27.0,23.0
/artists/8951039-shake-stew,Shake Stew,Shake Stew,6RoD5V5SDApmcG8Iiw8SS6,12.0,2604.0,1700.0
/artists/165187-shaker,Shaker,Shaker,6L2J0lrqalkp9BEEDj1elG,44.0,10695.0,136100.0
/artists/8809704-shakes367,Shakes367,,,,,
/artists/8307063-shakespeare-songs,Shakespeare Songs,,,,,
/artists/1167694-shakey-graves,Shakey Graves,Shakey Graves,1fZpYWNWdL5Z3wrDtISFUH,61.0,413789.0,1800000.0
/artists/409060-shakin-stevens,Shakin' Stevens,Shakin' Stevens,0wi4yTYlGtEnbGo4ltZTib,52.0,101250.0,783900.0
/artists/234311-shakira,Shakira,Shakira,0EmeFodog0BfCgMzAIvKQp,84.0,22384002.0,33299999.0
/artists/396280-shakra,Shakra,Shakra,3uDNdt0Zy8VcTK2vvFghyM,36.0,22952.0,51200.0
/artists/3795991-shakra-back-on-track,Shakra Back on Track,,,,,
/artists/2736686-shakura-saida,Shakura S'Aida,Shakura S'Aida,1k7Twp5a4e1lULiRJy6BXw,20.0,3395.0,8700.0
/artists/8645679-shalosh,Shalosh,Shalosh,519anAuR84lP1B6ykrGSNX,29.0,4102.0,49900.0
/artists/8459478-shalosh-trio,Shalosh Trio,Trio Shaloshinho,3BWciZxTZvZG6pWpoVFwU3,0.0,44.0,26.0
/artists/559018-sham-69,Sham 69,Sham 69,29XJ6qIJAQdRSw64f47aJe,38.0,97454.0,104900.0
/artists/9087394-shambolic-shrinks,Shambolic Shrinks,Shambolic Shrinks,1HsfzZB2ozvVV6kr9igtA6,2.0,344.0,124.0
/artists/134405-shame,Shame,Shame,056y9uI9E8xD1BGoji6OIf,6.0,1571.0,634.0
/artists/4980584-shameonu,Shame-on-u,Shame-On-U,5RLeYbSzwahWpu4F0XdB3Z,0.0,39.0,1.0
/artists/373057-shameless,Shameless,Shameless,0OcnOftEK4CWh9ZoiHCXSJ,7.0,25.0,524.0
/artists/8900434-shamotte,Shamotte,shamotte,0x3zd6qZNTKMAD0Tt7eyHH,0.0,13.0,6.0
/artists/7201289-shana-p,Shana P,Shana P,0NPT4lSiCz5gSacptOj4PX,0.0,86.0,54.0
/artists/186761-shane,Shane,Shane,1z72nMFtolqEV4KXotyigR,30.0,501.0,48400.0
/artists/2486736-shane-mc-gowan-and-the-popes,Shane Mc Gowan & the Popes,,,,,
/artists/897200-shane-perlowin,Shane Perlowin,Shane Perlowin,6KvkIPEKdfCuT95xqJUjBr,0.0,34.0,7.0
/artists/4093081-shangaan-electro,Shangaan Electro,Shangaan Electro,1GhQuHLXgflLpp9gPpdgWs,0.0,879.0,1600.0
/artists/7125259-shanghai-guns,Shanghai Guns,Shanghai Guns,4LmYwt73OKRhRrCmrWa8C9,0.0,34.0,23.0
/artists/3452231-shanghai-lounge,Shanghai Lounge,Shanghai Lounge Luxury,7wtqDBv5snsHJaW0W5bjHC,2.0,29.0,26.0
/artists/8292613-shanghai-postman-orkestar,Shanghaï Postman Orkestar,,,,,
/artists/10103306-shani-diluka,Shani Diluka,Shani Diluka,3QFnDCL9APB7hCVnSb0a73,40.0,1008.0,254500.0
/artists/2357480-shanir-ezra-blumenkranz,Shanir Ezra Blumenkranz,Shanir Ezra Blumenkranz,3Qux1q4hI1CCwhDxcAH1Xh,0.0,49.0,254500.0
/artists/8931209-shannon-lay,Shannon Lay,Shannon Lay,1Kssd2mp7BMKGZUUKncUt6,47.0,14959.0,489700.0
/artists/365992-shannon-wright,Shannon Wright,Shannon Wright,0EFjqHtrF5Igj7ndAMb6Ug,19.0,9067.0,4900.0
/artists/664502-shannon-and-the-clams,Shannon and the Clams,Shannon & The Clams,6A5Ns1SpGWTt8SzXPwiqVE,50.0,99166.0,325000.0
/artists/20931-shantel,Shantel,Shantel,0F8l1raRpXvRCsTrfSVocA,45.0,54439.0,240300.0
/artists/2380291-shantel-and-bucovina-club-orkestar,Shantel & Bucovina Club Orkestar,,,,,
/artists/9002474-shanti-people,Shanti People,Shanti People,4udXDlf1VbsKEaII28KQLt,41.0,34548.0,135800.0
/artists/6684094-shantih-shantih,Shantih Shantih,Shantih Shantih,0h5OXXswwkAS6F36LuOpz8,1.0,319.0,112.0
/artists/2381761-shaolin-monks,Shaolin Monks,Shaolin Monkey,4I0skumj8EGk1l25iBBMxM,29.0,1727.0,34500.0
/artists/206171-shape,Shape,Shape,3Bl22TVSVYUKkjFt1MJnYB,31.0,1851.0,46300.0
/artists/4352336-shape-of-screw,Shape of Screw,,,,,
/artists/361625-shaped-by-fate,Shaped By Fate,Shaped By Fate,0hWdHpFGhNnMWb62b4XFlX,2.0,397.0,102.0
/artists/101671-shapeshifter,Shapeshifter,Shapeshifter,4whp3jSWWaITn36r9D4ZLf,46.0,57121.0,177400.0
/artists/2473741-shari-vari,Shari Vari,Shari Vari,3QKOVQPzPNggh9PzUDKhPy,8.0,1226.0,1100.0
/artists/381505-shark,Shark,Shark,1MIG0PfunDzHfQkTMiWsbY,35.0,3549.0,81600.0
/artists/291576-sharko,Sharko,Sharko,5veoEV952L2RgoVqspFtJ5,23.0,3297.0,10000.0
/artists/4187556-sharlotte-gibson,Sharlotte Gibson,Sharlotte Gibson,0d5Inco1goD4EGmJnWAXVl,22.0,52.0,8800.0
/artists/2441031-sharon-corr,Sharon Corr,Sharon Corr,0voX5vAnR26LsEATXch6jN,25.0,6431.0,16300.0
/artists/5539678-sharon-doorson,Sharon Doorson,Sharon Doorson,10rtYx82dLgxlD5PlWXsXA,31.0,13784.0,46100.0
/artists/272515-sharon-jones-and-the-dapkings,Sharon Jones & The Dap-Kings,Sharon Jones & The Dap-Kings,6LufpoVlIYKQCu9Gjpk8B7,57.0,228633.0,1400000.0
/artists/313460-sharon-kam,Sharon Kam,Sharon Kam,1Q69StaprDxMLvxSLFztRA,19.0,2145.0,7100.0
/artists/123925-sharon-lewis,Sharon Lewis,Sharon Lewis,7olpc6mebvpjI1drvfP28L,1.0,189.0,127.0
/artists/3131166-sharon-robinson,Sharon Robinson,Sharon Robinson,7EsxmSwL9SY34ZK2MmhAmD,25.0,3474.0,16600.0
/artists/183758-sharon-shannon,Sharon Shannon,Sharon Shannon,6gABJRqeRV4XW6T8vP9QEn,43.0,22213.0,182200.0
/artists/2771561-sharon-shannon-band,Sharon Shannon Band,Martin Staunton & The Sharon Shannon Band,2xzP7H59KkUxUTZBoYacYo,0.0,32.0,72.0
/artists/1893734-sharon-van-etten,Sharon Van Etten,Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,62.0,402049.0,2100000.0
/artists/9979494-sharp-knives-pt,Sharp Knives ,Sharp Knives,4yvyz9MBvQZgteczRj5QlU,6.0,495.0,778.0
/artists/1109297-sharron-levy,Sharron Levy,Sharron Levy,3NRDrUvgMAQdEKP7q5gWgu,3.0,588.0,328.0
/artists/5939929-shas-feckel,Shas Feckel,Sha's Feckel,5ioojyT0wayY1dUjvbhWVG,0.0,166.0,34.0
/artists/9934224-shatafa,Shatafa,Shatana,058WJPHzpfs4Tq237u4NtK,8.0,70.0,1100.0
/artists/2711336-shaun-reeves,Shaun Reeves,Shaun Reeves,4129HPJPawjUH2ttSXLdTQ,12.0,998.0,2500.0
/artists/7567364-shawn-holt-and-the-teardrops,Shawn Holt and the Teardrops,,,,,
/artists/5204888-shawn-james,Shawn James,Shawn James,2HPYUQ6GsPbZHvkyYe2jdm,55.0,200357.0,526100.0
/artists/7510099-shawn-james-and-the-shapeshifters,Shawn James & the Shapeshifters,Shawn James & the Shapeshifters,2WawM0NGbPNj0LufQkaTSE,37.0,32882.0,74500.0
/artists/511497-shawn-lees-ping-pong-orchestra,Shawn Lee's Ping Pong Orchestra,Shawn Lee's Ping Pong Orchestra,4a9trpOGiMh1H2xMOiDYLR,41.0,24749.0,174000.0
/artists/8008073-shawn-mendes,Shawn Mendes,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,87.0,34547185.0,45800000.0
/artists/6567263-shawn-osullivan,Shawn O'sullivan,Shawn O'Sullivan,0QHE12vY7nnGUbYtHyNk5k,0.0,122.0,20.0
/artists/509597-shawn-pittman,Shawn Pittman,Shawn Pittman,67FiYlTZy0XontJPWjsows,18.0,2632.0,8800.0
/artists/934978-shayna-steele,Shayna Steele,Shayna Steele,7tJc7ubifEnRE29FLtCHTE,27.0,1946.0,23600.0
/artists/5777364-shayox,Shayox,Shayo,7v0BG1Ck90DEzcQgM51bcG,1.0,152.0,118.0
/artists/9164179-shazad-ismaily,Shazad Ismaily,Shazad Ismaily,1BXtnti2vlPS045yubjcU0,9.0,239.0,1500.0
/artists/8639299-shaarghot,Shaârghot,Shaârghot,0wxpqCSmhtwnRXoWPoHAcj,21.0,3426.0,3300.0
/artists/8999974-shaetan,Shaëtan,Shaëtan,0BbI9SwLBnbmWoZrQ6c5Gz,0.0,98.0,57.0
/artists/10096754-shaim-and-santo,Shaïm & Santo,,,,,
/artists/9459959-she-dj-ck,She DJ CK,,,,,
/artists/567465-she-keeps-bees,She Keeps Bees,She Keeps Bees,1dhUEswrKf1aUf6375EPSx,51.0,22713.0,46100.0
/artists/714818-she-makes-war,She Makes War,She Makes War,60pqdwKZJntyArUleTR5Qj,8.0,2694.0,767.0
/artists/6408154-she-owl,She Owl,She Owl,2ErUurbOgOgkfRfxTNpS65,3.0,427.0,162.0
/artists/664508-she-past-away,She Past Away,She Past Away,6paE8ghTau4qwwNzVRSgjR,46.0,107679.0,178700.0
/artists/392422-shekoyokh,She'koyokh,She'koyokh,6KmaBZ5axOepHqLNJsfT17,6.0,997.0,649.0
/artists/9707919-she-york,"She, York","She, York",6EQJQMJyOxSrdkylWYabPv,0.0,60.0,24.0
/artists/3487426-shear,Shear,Shear,3IuE8RO3y9Y6MhNMOCFJH2,7.0,1830.0,1200.0
/artists/274134-shearwater,Shearwater,Shearwater,0CoiIc6ZLBvF9Cjmb1Cj49,35.0,35825.0,74000.0
/artists/205567-shed,Shed,Shed,3dds88EVSeBgkPCJ47ZzRZ,28.0,18370.0,30300.0
/artists/246364-shed-seven,Shed Seven,Shed Seven,3iejrAcqxYoVgyxp6zkWgs,45.0,108680.0,282900.0
/artists/473914-sheelanagig,Sheelanagig,Sheelanagig,6Ly8Se1UVkCjmUTUq7QJJ3,11.0,2315.0,1200.0
/artists/9690444-sheep-on-the-moon,Sheep on the Moon,Sheep On The Moon,6vEqi7KJKKm7hzYTDBlk1o,0.0,24.0,5.0
