,genre_id,genre_name,genre_name_edited,top_genre_id,top_genre_name,unique_top_genre,everynoise_id,everynoise_name,discogs_genre_name,discogs_style_name
2890,Q2748817,ghetto house,ghetto house,Q9778,electronic music,0.0,,,,ghetto house
2891,Q2748817,ghetto house,ghetto house,Q316930,dance music,0.0,,,,ghetto house
2892,Q1521688,ghettotech,ghettotech,Q316930,dance music,0.0,ghettotech,ghettotech,,ghettotech
2893,Q1521688,ghettotech,ghettotech,Q9778,electronic music,0.0,ghettotech,ghettotech,,ghettotech
2894,Q985135,giddha,giddha,Q985135,giddha,1.0,,,,
2895,Q106468478,girl group music,girl group,Q7749,rock and roll,0.0,girlgroup,girl group,,
2896,Q106468478,girl group music,girl group,Q37073,pop music,0.0,girlgroup,girl group,,
2897,Q106468478,girl group music,girl group,Q45981,rhythm and blues,0.0,girlgroup,girl group,,
2898,Q106468478,girl group music,girl group,Q11399,rock music,0.0,girlgroup,girl group,,
2899,Q65937876,glam,glam,Q65937876,glam,1.0,,,,
2900,Q188539,glam metal,glam metal,Q11399,rock music,0.0,glammetal,glam metal,,
2901,Q1123745,glam punk,glam punk,Q11399,rock music,0.0,glampunk,glam punk,,
2902,Q76092,glam rock,glam rock,Q11399,rock music,0.0,glamrock,glam rock,,glam
2903,Q663979,glee,glee,Q26897135,functional music,0.0,,,,
2904,Q663979,glee,glee,Q685884,vocal music,0.0,,,,
2905,Q1100989,glitch,glitch,Q9778,electronic music,0.0,glitch,glitch,,glitch
2906,Q1100989,glitch,glitch,Q1100989,glitch,0.0,glitch,glitch,,glitch
2907,Q1100989,glitch,glitch,Q1640319,experimental music,0.0,glitch,glitch,,glitch
2908,Q3108920,glitch hop,glitch hop,Q205049,world music,0.0,glitchhop,glitch hop,,glitch hop
2909,Q3108920,glitch hop,glitch hop,Q9778,electronic music,0.0,glitchhop,glitch hop,,glitch hop
2910,Q3108920,glitch hop,glitch hop,Q11401,hip hop music,0.0,glitchhop,glitch hop,,glitch hop
2911,Q3108920,glitch hop,glitch hop,Q1100989,glitch,0.0,glitchhop,glitch hop,,glitch hop
2912,Q3108920,glitch hop,glitch hop,Q316930,dance music,0.0,glitchhop,glitch hop,,glitch hop
2913,Q3108920,glitch hop,glitch hop,Q1640319,experimental music,0.0,glitchhop,glitch hop,,glitch hop
2914,Q106514601,glitch hop (edm),glitch hop (edm),Q316930,dance music,0.0,,,,
2915,Q106514601,glitch hop (edm),glitch hop (edm),Q9778,electronic music,0.0,,,,
2916,Q106528422,glitch pop,glitch pop,Q37073,pop music,0.0,glitchpop,glitch pop,,
2917,Q2000173,gnawa music,gnawa,Q43343,folk music,0.0,gnawa,gnawa,,
2918,Q2000173,gnawa music,gnawa,Q205049,world music,0.0,gnawa,gnawa,,
2919,Q2697917,go-go,go go,Q164444,funk,0.0,gogo,go-go,,gogo
2920,Q2697917,go-go,go go,Q45981,rhythm and blues,0.0,gogo,go-go,,gogo
2921,Q835131,goa trance,goa trance,Q9778,electronic music,0.0,goatrance,goa trance,,goa trance
2922,Q835131,goa trance,goa trance,Q316930,dance music,0.0,goatrance,goa trance,,goa trance
2923,Q5581134,gombhira,gombhira,Q5581134,gombhira,1.0,,,,
2924,Q10973951,gondang,gondang,Q43343,folk music,0.0,,,,
2925,Q10973951,gondang,gondang,Q205049,world music,0.0,,,,
2926,Q5583956,goombay,goombay,Q205049,world music,0.0,,,,
2927,Q108297249,goral folk music,goral folk,Q43343,folk music,0.0,,,,
2928,Q108297249,goral folk music,goral folk,Q205049,world music,0.0,,,,
2929,Q1147692,goregrind,goregrind,Q11399,rock music,0.0,goregrind,goregrind,,goregrind
2930,Q108297250,gorenoise,gorenoise,Q9778,electronic music,0.0,,,,
2931,Q108297250,gorenoise,gorenoise,Q11399,rock music,0.0,,,,
2932,Q108297250,gorenoise,gorenoise,Q1640319,experimental music,0.0,,,,
2933,Q12584173,goryeo period music,goryeo period,Q18846,ancient music,0.0,,,,
2934,Q12584173,goryeo period music,goryeo period,Q205049,world music,0.0,,,,
2935,Q3109918,gosos,gosos,Q3109918,gosos,1.0,,,,
2936,Q3111428,gospel blues,gospel blues,Q205049,world music,0.0,gospelblues,gospel blues,,
2937,Q3111428,gospel blues,gospel blues,Q9759,blues,0.0,gospelblues,gospel blues,,
2938,Q3111428,gospel blues,gospel blues,Q26897135,functional music,0.0,gospelblues,gospel blues,,
2939,Q180268,gospel music,gospel,Q205049,world music,0.0,gospel,gospel,,gospel
2940,Q180268,gospel music,gospel,Q26897135,functional music,0.0,gospel,gospel,,gospel
2941,Q3931695,gospel reggae,gospel reggae,Q572717,music of jamaica,0.0,gospelreggae,gospel reggae,,reggae gospel
2942,Q3931695,gospel reggae,gospel reggae,Q26897135,functional music,0.0,gospelreggae,gospel reggae,,reggae gospel
2943,Q3931695,gospel reggae,gospel reggae,Q205049,world music,0.0,gospelreggae,gospel reggae,,reggae gospel
2944,Q1381447,gospel song,gospel song,Q1381447,gospel song,1.0,,,,
2945,Q1538765,gothabilly,gothabilly,Q11399,rock music,0.0,gothabilly,gothabilly,,
2946,Q1538765,gothabilly,gothabilly,Q7749,rock and roll,0.0,gothabilly,gothabilly,,
2947,Q1538765,gothabilly,gothabilly,Q13646229,gothic music,0.0,gothabilly,gothabilly,,
2948,Q11122966,gothenburg metal,gothenburg metal,Q11399,rock music,0.0,gothenburgmetal,gothenburg metal,,
2949,Q65052052,gothic country,gothic country,Q83440,country music,0.0,,,,
2950,Q65052052,gothic country,gothic country,Q205049,world music,0.0,,,,
2951,Q6042534,gothic doom metal,gothic doom metal,Q6042534,gothic doom metal,1.0,gothicdoom,gothic doom,,
2952,Q31197689,gothic doom-death,gothic doom death,Q31197689,gothic doom-death,1.0,,,,
2953,Q178145,gothic metal,gothic metal,Q11399,rock music,0.0,gothicmetal,gothic metal,,gothic metal
2954,Q13646229,gothic music,gothic,Q13646229,gothic music,0.0,,,,
2955,Q1538805,gothic punk,gothic punk,Q1695023,alternative,0.0,,,,
2956,Q1538805,gothic punk,gothic punk,Q11399,rock music,0.0,,,,
2957,Q101552821,gothic rap,gothic rap,Q6010,rap,0.0,,,,
2958,Q101552821,gothic rap,gothic rap,Q205049,world music,0.0,,,,
2959,Q101552821,gothic rap,gothic rap,Q11401,hip hop music,0.0,,,,
2960,Q485395,gothic rock,gothic rock,Q1695023,alternative,0.0,gothicrock,gothic rock,,goth rock
2961,Q485395,gothic rock,gothic rock,Q11399,rock music,0.0,gothicrock,gothic rock,,goth rock
2962,Q19708789,gothic symphonic rock,gothic symphonic rock,Q19708789,gothic symphonic rock,1.0,,,,
2963,Q29973057,gqom,gqom,Q316930,dance music,0.0,gqom,gqom,,
2964,Q29973057,gqom,gqom,Q9778,electronic music,0.0,gqom,gqom,,
2965,Q11938279,grallers,grallers,Q43343,folk music,0.0,,,,
2966,Q11938279,grallers,grallers,Q205049,world music,0.0,,,,
2967,Q599099,grand opera,grand opera,Q1583807,art music,0.0,,,,
2968,Q599099,grand opera,grand opera,Q1344,opera,0.0,,,,
2969,Q599099,grand opera,grand opera,Q26897135,functional music,0.0,,,,
2970,Q3775629,grande opera,grande opera,Q1344,opera,0.0,,,,
2971,Q3775629,grande opera,grande opera,Q26897135,functional music,0.0,,,,
2972,Q3775629,grande opera,grande opera,Q1583807,art music,0.0,,,,
2973,Q1987105,grebo,grebo,Q1695023,alternative,0.0,grebo,grebo,,
2974,Q1987105,grebo,grebo,Q316930,dance music,0.0,grebo,grebo,,
2975,Q1987105,grebo,grebo,Q11399,rock music,0.0,grebo,grebo,,
2976,Q12876995,greek folk music,greek folk,Q43343,folk music,0.0,greekfolk,greek folk,,
2977,Q12876995,greek folk music,greek folk,Q205049,world music,0.0,greekfolk,greek folk,,
2978,Q12876996,greek hip hop,greek hip hop,Q11401,hip hop music,0.0,greekhiphop,greek hip hop,,
2979,Q12876996,greek hip hop,greek hip hop,Q205049,world music,0.0,greekhiphop,greek hip hop,,
2980,Q3559240,greek new wave,greek new wave,Q3559240,greek new wave,1.0,neokyma,neo kyma,,néo kyma
2981,Q5602044,greek punk,greek punk,Q5602044,greek punk,1.0,greekpunk,greek punk,,
2982,Q3437842,greek rock,greek rock,Q11399,rock music,0.0,greekrock,greek rock,,
2983,Q3437842,greek rock,greek rock,Q205049,world music,0.0,greekrock,greek rock,,
2984,Q26473,gregorian chant,gregorian chant,Q685884,vocal music,0.0,gregorianchant,gregorian chant,,
2985,Q26473,gregorian chant,gregorian chant,Q26473,gregorian chant,0.0,gregorianchant,gregorian chant,,
2986,Q26473,gregorian chant,gregorian chant,Q2707688,plainsong,0.0,gregorianchant,gregorian chant,,
2987,Q26473,gregorian chant,gregorian chant,Q26897135,functional music,0.0,gregorianchant,gregorian chant,,
2988,Q1166726,grime,grime,Q9778,electronic music,0.0,grime,grime,,grime
2989,Q188534,grindcore,grindcore,Q11399,rock music,0.0,grindcore,grindcore,,grindcore
2990,Q3116754,grindie,grindie,Q1695023,alternative,0.0,,,,
2991,Q3116754,grindie,grindie,Q42201,independent music,0.0,,,,
2992,Q3116754,grindie,grindie,Q11399,rock music,0.0,,,,
2993,Q107123896,griot music,griot,Q205049,world music,0.0,griot,griot,,griot
2994,Q241662,groove metal,groove metal,Q11399,rock music,0.0,groovemetal,groove metal,,groove metal
2995,Q3117305,group sounds,group sounds,Q11399,rock music,0.0,,,,
2996,Q3117305,group sounds,group sounds,Q37073,pop music,0.0,,,,
2997,Q3117305,group sounds,group sounds,Q7749,rock and roll,0.0,,,,
2998,Q11365,grunge,grunge,Q1695023,alternative,0.0,grunge,grunge,,grunge
2999,Q11365,grunge,grunge,Q11399,rock music,0.0,grunge,grunge,,grunge
3000,Q12018477,grungecore,grungecore,Q1695023,alternative,0.0,,,,
3001,Q12018477,grungecore,grungecore,Q11399,rock music,0.0,,,,
3002,Q5612172,grupera,grupera,Q205049,world music,0.0,grupera,grupera,,
3003,Q5886831,guabina,guabina,Q5886831,guabina,1.0,,,,
3004,Q3322619,guaguancó,guaguancó,Q1544863,music of cuba,0.0,,,,guaguancó
3005,Q3322619,guaguancó,guaguancó,Q205049,world music,0.0,,,,guaguancó
3006,Q787663,guajira,guajira,Q205049,world music,0.0,,,,guajira
3007,Q787663,guajira,guajira,Q1544863,music of cuba,0.0,,,,guajira
3008,Q6942109,guangdong music,guangdong,Q205049,world music,0.0,,,,
3009,Q1552806,guaracha,guaracha,Q1552806,guaracha,1.0,guaracha,guaracha,,guaracha
3010,Q3278092,guarania,guarania,Q3278092,guarania,1.0,,,,guarania
3011,Q5492501,guardia nueva,guardia nueva,Q5492501,guardia nueva,1.0,,,,
3012,Q6036526,guasca music,guasca,Q6036526,guasca music,1.0,,,,
3013,Q5614327,guatemalan rock,guatemalan rock,Q11399,rock music,0.0,rockchapin,rock chapin,,
3014,Q5614327,guatemalan rock,guatemalan rock,Q205049,world music,0.0,rockchapin,rock chapin,,
3015,Q11180043,guci,guci,Q11180043,guci,1.0,,,,
3016,Q1399566,guggenmusik,guggenmusik,Q1399566,guggenmusik,1.0,guggenmusik,guggenmusik,,
3017,Q18074899,guitar music,guitar,Q286080,acoustic music,0.0,,,,
3018,Q108297251,gujarati folk music,gujarati folk,Q108297251,gujarati folk music,1.0,,,,
3019,Q108297251,gujarati folk music,gujarati folk,Q205049,world music,0.0,,,,
3020,Q108297251,gujarati folk music,gujarati folk,Q43343,folk music,0.0,,,,
3021,Q5618068,gumbe,gumbe,Q205049,world music,0.0,gumbe,gumbe,,
3022,Q5618849,gunla bajan,gunla bajan,Q5618849,gunla bajan,1.0,,,,
3023,Q5619688,guoyue,guoyue,Q205049,world music,0.0,,,,
3024,Q5619688,guoyue,guoyue,Q1583807,art music,0.0,,,,
3025,Q3328763,gurmat sangeet,gurmat sangeet,Q26897135,functional music,0.0,,,,
3026,Q1436228,gwerz,gwerz,Q685884,vocal music,0.0,,,,
3027,Q1436228,gwerz,gwerz,Q205049,world music,0.0,,,,
3028,Q2915789,gwo ka,gwo ka,Q15221176,music of guadeloupe,0.0,gwoka,gwoka,,gwo ka
3029,Q2915789,gwo ka,gwo ka,Q205049,world music,0.0,gwoka,gwoka,,gwo ka
3030,Q17021361,gyp-hop,gyp hop,Q17021361,gyp-hop,1.0,,,,
3031,Q844245,gypsy jazz,gypsy jazz,Q8341,jazz,0.0,gypsyjazz,gypsy jazz,,gypsy jazz
3032,Q2715283,gypsy punk,gypsy punk,Q2715283,gypsy punk,1.0,gypsypunk,gypsy punk,,
3033,Q5625376,gypsy style,gypsy style,Q5625376,gypsy style,1.0,,,,
3034,Q5625934,gånglåt,gånglåt,Q5625934,gånglåt,1.0,,,,
3035,Q583236,género chico,género chico,Q1370345,musical theater,0.0,,,,
3036,Q583236,género chico,género chico,Q1344,opera,0.0,,,,
3037,Q583236,género chico,género chico,Q26897135,functional music,0.0,,,,
3038,Q583236,género chico,género chico,Q1583807,art music,0.0,,,,
3039,Q1452401,għana,għana,Q205049,world music,0.0,,,,għana
3040,Q1452401,għana,għana,Q43343,folk music,0.0,,,,għana
3041,Q5587325,gōshū ondo,gōshū ondo,Q5587325,gōshū ondo,1.0,,,,
3042,Q1915787,h8000,h8000,Q11399,rock music,0.0,h8000,h8000,,
3043,Q835562,habanera,habanera,Q205049,world music,0.0,,,,
3044,Q835562,habanera,habanera,Q835562,habanera,1.0,,,,
3045,Q835562,habanera,habanera,Q1544863,music of cuba,0.0,,,,
3046,Q60914635,hacha'a,hacha'a,Q60914635,hacha'a,1.0,,,,
3047,Q12246277,hadrami music,hadrami,Q12246277,hadrami music,1.0,,,,
3048,Q5639330,haimen folk song,haimen folk song,Q5639330,haimen folk song,1.0,,,,
3049,Q17004101,haitian gospel,haitian gospel,Q17004101,haitian gospel,1.0,haitiangospel,haitian gospel,,
3050,Q5639747,haitian hip hop,haitian hip hop,Q205049,world music,0.0,,,,
3051,Q5639747,haitian hip hop,haitian hip hop,Q11401,hip hop music,0.0,,,,
3052,Q17004167,haitian rock,haitian rock,Q11399,rock music,0.0,,,,
3053,Q17004167,haitian rock,haitian rock,Q205049,world music,0.0,,,,
3054,Q17004167,haitian rock,haitian rock,Q3710513,music of haiti,0.0,,,,
3055,Q5639767,haitian vodou drumming,haitian vodou drumming,Q5639767,haitian vodou drumming,1.0,,,,
3056,Q5640528,hakka hill song,hakka hill song,Q43343,folk music,0.0,,,,
3057,Q5640528,hakka hill song,hakka hill song,Q943929,traditional folk song,0.0,,,,
3058,Q5640528,hakka hill song,hakka hill song,Q205049,world music,0.0,,,,
3059,Q11064735,hakka music,hakka,Q205049,world music,0.0,,,,
3060,Q13575322,hakka opera,hakka opera,Q205049,world music,0.0,,,,
3061,Q13575322,hakka opera,hakka opera,Q1583807,art music,0.0,,,,
3062,Q13575322,hakka opera,hakka opera,Q26897135,functional music,0.0,,,,
3063,Q15356546,hakka popular music,hakka popular,Q205049,world music,0.0,hakkapop,hakkapop,,
3064,Q15356546,hakka popular music,hakka popular,Q15356546,hakka popular music,1.0,hakkapop,hakkapop,,
3065,Q107985185,hakka traditional music,hakka traditional,Q205049,world music,0.0,,,,
3066,Q107985185,hakka traditional music,hakka traditional,Q43343,folk music,0.0,,,,
3067,Q21064844,hako,hako,Q21064844,hako,1.0,,,,
3068,Q4040357,halfstep,halfstep,Q316930,dance music,0.0,,,,
3069,Q4040357,halfstep,halfstep,Q9778,electronic music,0.0,,,,
3070,Q107010574,halftime,halftime,Q9778,electronic music,0.0,halftimednb,halftime dnb,,halftime
3071,Q107010574,halftime,halftime,Q316930,dance music,0.0,halftimednb,halftime dnb,,halftime
3072,Q107033667,halloween music,halloween,Q107033384,holiday music,0.0,halloween,halloween,,
3073,Q1430717,hambo,hambo,Q43343,folk music,0.0,,,,
3074,Q1430717,hambo,hambo,Q1430717,hambo,1.0,,,,
3075,Q1430717,hambo,hambo,Q205049,world music,0.0,,,,
3076,Q896513,hamburger schule,hamburger schule,Q896513,hamburger schule,1.0,hamburgerschule,hamburger schule,,
3077,Q3765927,hamd,hamd,Q1482325,islamic music,0.0,,,,
3078,Q3765927,hamd,hamd,Q26897135,functional music,0.0,,,,
3079,Q107985522,han folk music,han folk,Q43343,folk music,0.0,,,,
3080,Q107985522,han folk music,han folk,Q205049,world music,0.0,,,,
3081,Q107985505,han music,han,Q205049,world music,0.0,,,,
3082,Q19886418,hands up,hands up,Q19886418,hands up,1.0,,,,
3083,Q733804,hands up,hands up,Q9778,electronic music,0.0,handsup,hands up,,hands up
3084,Q733804,hands up,hands up,Q316930,dance music,0.0,handsup,hands up,,hands up
3085,Q5651338,hanukkah music,hanukkah,Q107033384,holiday music,0.0,,,,
3086,Q339906,happy hardcore,happy hardcore,Q316930,dance music,0.0,happyhardcore,happy hardcore,,happy hardcore
3087,Q339906,happy hardcore,happy hardcore,Q9778,electronic music,0.0,happyhardcore,happy hardcore,,happy hardcore
3088,Q5654316,harawi,harawi,Q205049,world music,0.0,,,,
3089,Q106577108,hard beat,hard beat,Q1640319,experimental music,0.0,,,,hard beat
3090,Q106577108,hard beat,hard beat,Q9778,electronic music,0.0,,,,hard beat
3091,Q106577108,hard beat,hard beat,Q316930,dance music,0.0,,,,hard beat
3092,Q181010,hard bop,hard bop,Q8341,jazz,0.0,hardbop,hard bop,,hard bop
3093,Q1033912,hard dance,hard dance,Q316930,dance music,0.0,harddance,hard dance,,
3094,Q1033912,hard dance,hard dance,Q9778,electronic music,0.0,harddance,hard dance,,
3095,Q107697201,hard drum,hard drum,Q9778,electronic music,0.0,,,,
3096,Q107697201,hard drum,hard drum,Q316930,dance music,0.0,,,,
3097,Q1585015,hard house,hard house,Q316930,dance music,0.0,hardhouse,hard house,,hard house
3098,Q1585015,hard house,hard house,Q9778,electronic music,0.0,hardhouse,hard house,,hard house
3099,Q5402470,hard nrg,hard nrg,Q316930,dance music,0.0,,,,
3100,Q5402470,hard nrg,hard nrg,Q9778,electronic music,0.0,,,,
3101,Q83270,hard rock,hard rock,Q11399,rock music,0.0,hardrock,hard rock,,hard rock
3102,Q832665,hard trance,hard trance,Q316930,dance music,0.0,hardtrance,hard trance,,hard trance
3103,Q832665,hard trance,hard trance,Q9778,electronic music,0.0,hardtrance,hard trance,,hard trance
3104,Q107407607,hard trap,hard trap,Q9778,electronic music,0.0,,,,
3105,Q107407607,hard trap,hard trap,Q316930,dance music,0.0,,,,
3106,Q107407607,hard trap,hard trap,Q11401,hip hop music,0.0,,,,
3107,Q107407607,hard trap,hard trap,Q205049,world music,0.0,,,,
3108,Q5655695,hardbag,hardbag,Q5655695,hardbag,1.0,,,,
3109,Q28458027,hardbass,hardbass,Q9778,electronic music,0.0,hardbass,hard bass,,
3110,Q28458027,hardbass,hardbass,Q316930,dance music,0.0,hardbass,hard bass,,
3111,Q56354634,hardcore brasileiro,hardcore brasileiro,Q11399,rock music,0.0,,,,
3112,Q4177625,hardcore breaks,hardcore breaks,Q9778,electronic music,0.0,hardcorebreaks,hardcore breaks,,
3113,Q4177625,hardcore breaks,hardcore breaks,Q316930,dance music,0.0,hardcorebreaks,hardcore breaks,,
3114,Q966564,hardcore hip hop,hardcore hip hop,Q205049,world music,0.0,hardcorehiphop,hardcore hip hop,,hardcore hip-hop
3115,Q966564,hardcore hip hop,hardcore hip hop,Q11401,hip hop music,0.0,hardcorehiphop,hardcore hip hop,,hardcore hip-hop
3116,Q10922,hardcore punk,hardcore punk,Q11399,rock music,0.0,hardcorepunk,hardcore punk,,hardcore
3117,Q3783347,hardcore ragga,hardcore ragga,Q572717,music of jamaica,0.0,,,,
3118,Q4495799,hardcore skinhead,hardcore skinhead,Q4495799,hardcore skinhead,1.0,,,,
3119,Q388906,hardcore techno,hardcore techno,Q9778,electronic music,0.0,hardcoretechno,hardcore techno,,hardcore
3120,Q388906,hardcore techno,hardcore techno,Q316930,dance music,0.0,hardcoretechno,hardcore techno,,hardcore
3121,Q107697221,hardgroove,hardgroove,Q316930,dance music,0.0,,,,
3122,Q107697221,hardgroove,hardgroove,Q9778,electronic music,0.0,,,,
3123,Q2640307,hardstep,hardstep,Q2640307,hardstep,1.0,,,,
3124,Q223840,hardstyle,hardstyle,Q9778,electronic music,0.0,hardstyle,hardstyle,,hardstyle
3125,Q223840,hardstyle,hardstyle,Q316930,dance music,0.0,hardstyle,hardstyle,,hardstyle
3126,Q3084222,hardtechno,hardtechno,Q316930,dance music,0.0,hardtechno,hard techno,,hard techno
3127,Q3084222,hardtechno,hardtechno,Q9778,electronic music,0.0,hardtechno,hard techno,,hard techno
3128,Q30594541,hardvapour,hardvapour,Q9778,electronic music,0.0,hardvapour,hardvapour,,
3129,Q106388388,hardwave,hardwave,Q11401,hip hop music,0.0,,,,
3130,Q106388388,hardwave,hardwave,Q205049,world music,0.0,,,,
3131,Q106388388,hardwave,hardwave,Q9778,electronic music,0.0,,,,
3132,Q107029644,hari raya music,hari raya,Q107033384,holiday music,0.0,,,,
3133,Q107445492,harmonic music,harmonic,Q639197,instrumental music,0.0,,,,
3134,Q106877990,harmonica blues,harmonica blues,Q9759,blues,0.0,harmonicablues,harmonica blues,,harmonica blues
3135,Q16562829,harsh noise,harsh noise,Q9778,electronic music,0.0,,,,
3136,Q16562829,harsh noise,harsh noise,Q1640319,experimental music,0.0,,,,
3137,Q39046859,harsh noise wall,harsh noise wall,Q1640319,experimental music,0.0,,,,harsh noise wall
3138,Q39046859,harsh noise wall,harsh noise wall,Q9778,electronic music,0.0,,,,harsh noise wall
3139,Q20819985,hasidic music,hasidic,Q205049,world music,0.0,,,,
3140,Q1588913,hatecore,hatecore,Q11399,rock music,0.0,,,,
3141,Q85765918,hauntology,hauntology,Q85765918,hauntology,1.0,hauntology,hauntology,,
3142,Q3868609,hausa music,hausa,Q205049,world music,0.0,,,,
3143,Q11598508,hauta,hauta,Q205049,world music,0.0,,,,
3144,Q3128751,hawfi,hawfi,Q3128751,hawfi,1.0,,,,
3145,Q3141414,hawzi,hawzi,Q3141414,hawzi,1.0,,,,
3146,Q747717,heartland rock,heartland rock,Q11399,rock music,0.0,heartlandrock,heartland rock,,
3147,Q38848,heavy metal,heavy metal,Q11399,rock music,0.0,,,,heavy metal
3148,Q98528291,heavy psych,heavy psych,Q846119,psychedelic music,0.0,heavypsych,heavy psych,,
3149,Q98528291,heavy psych,heavy psych,Q11399,rock music,0.0,heavypsych,heavy psych,,
3150,Q106528432,heavy rock,heavy rock,Q11399,rock music,0.0,,,,
3151,Q97368941,hebrew music,hebrew,Q205049,world music,0.0,,,,
3152,Q3129432,heikyoku,heikyoku,Q43343,folk music,0.0,,,,
3153,Q3129432,heikyoku,heikyoku,Q1583807,art music,0.0,,,,
3154,Q3129432,heikyoku,heikyoku,Q205049,world music,0.0,,,,
3155,Q1457556,henan opera,henan opera,Q1583807,art music,0.0,,,,
3156,Q1457556,henan opera,henan opera,Q205049,world music,0.0,,,,
3157,Q1457556,henan opera,henan opera,Q26897135,functional music,0.0,,,,
3158,Q10551707,heroic ballad,heroic ballad,Q10551707,heroic ballad,1.0,,,,
3159,Q107697234,hexd,hexd,Q9778,electronic music,0.0,,,,
3160,Q606393,hi-nrg,hi nrg,Q316930,dance music,0.0,hinrg,hi-nrg,,hi nrg
3161,Q606393,hi-nrg,hi nrg,Q9778,electronic music,0.0,hinrg,hi-nrg,,hi nrg
3162,Q105404852,hi-tech psytrance,hi tech psytrance,Q316930,dance music,0.0,hitech,hi-tech,,
3163,Q105404852,hi-tech psytrance,hi tech psytrance,Q9778,electronic music,0.0,hitech,hi-tech,,
3164,Q963061,highlife,highlife,Q205049,world music,0.0,highlife,highlife,,highlife
3165,Q5762403,hill country blues,hill country blues,Q9759,blues,0.0,,,,hill country blues
3166,Q5762403,hill country blues,hill country blues,Q1541229,american folk music,0.0,,,,hill country blues
3167,Q5762403,hill country blues,hill country blues,Q205049,world music,0.0,,,,hill country blues
3168,Q5762403,hill country blues,hill country blues,Q83440,country music,0.0,,,,hill country blues
3169,Q5762403,hill country blues,hill country blues,Q43343,folk music,0.0,,,,hill country blues
3170,Q108788324,hill tribe folk music,hill tribe folk,Q43343,folk music,0.0,,,,
3171,Q108788324,hill tribe folk music,hill tribe folk,Q205049,world music,0.0,,,,
3172,Q104470322,hillbilly music,hillbilly,Q83440,country music,0.0,,,,hillbilly
3173,Q104470322,hillbilly music,hillbilly,Q205049,world music,0.0,,,,hillbilly
3174,Q5765288,himene tarava,himene tarava,Q685884,vocal music,0.0,himenetarava,himene tarava,,
3175,Q5765288,himene tarava,himene tarava,Q205049,world music,0.0,himenetarava,himene tarava,,
3176,Q5765288,himene tarava,himene tarava,Q106593854,polyphonic singing,0.0,himenetarava,himene tarava,,
3177,Q5766029,hindi dance music,hindi dance,Q205049,world music,0.0,,,,
3178,Q5766029,hindi dance music,hindi dance,Q26897135,functional music,0.0,,,,
3179,Q3328686,hindu music,hindu,Q26897135,functional music,0.0,,,,
3180,Q1770695,hindustani classical music,hindustani classical,Q1583807,art music,0.0,hindustaniclassical,hindustani classical,,hindustani
3181,Q1770695,hindustani classical music,hindustani classical,Q205049,world music,0.0,hindustaniclassical,hindustani classical,,hindustani
3182,Q17004572,hip hop galsen,hip hop galsen,Q17004572,hip hop galsen,1.0,hiphopgalsen,hip hop galsen,,
3183,Q7293809,"hip hop in washington, d.c.","hip hop in washington, d.c.",Q205049,world music,0.0,,,,
3184,Q7293809,"hip hop in washington, d.c.","hip hop in washington, d.c.",Q7293809,"hip hop in washington, d.c.",1.0,,,,
3185,Q7293809,"hip hop in washington, d.c.","hip hop in washington, d.c.",Q11401,hip hop music,0.0,,,,
3186,Q11401,hip hop music,hip hop,Q205049,world music,0.0,hiphop,hip hop,hip hop,hip hop
3187,Q11401,hip hop music,hip hop,Q11401,hip hop music,0.0,hiphop,hip hop,hip hop,hip hop
3188,Q2256407,hip hop soul,hip hop soul,Q45981,rhythm and blues,0.0,,,,
3189,Q3135807,hip hop tuga,hip hop tuga,Q205049,world music,0.0,hiphoptuga,hip hop tuga,,
3190,Q3135807,hip hop tuga,hip hop tuga,Q11401,hip hop music,0.0,hiphoptuga,hip hop tuga,,
3191,Q601235,hip house,hip house,Q205049,world music,0.0,hiphouse,hip house,,hip-house
3192,Q601235,hip house,hip house,Q316930,dance music,0.0,hiphouse,hip house,,hip-house
3193,Q601235,hip house,hip house,Q6010,rap,0.0,hiphouse,hip house,,hip-house
3194,Q601235,hip house,hip house,Q11401,hip hop music,0.0,hiphouse,hip house,,hip-house
3195,Q601235,hip house,hip house,Q9778,electronic music,0.0,hiphouse,hip house,,hip-house
3196,Q28490034,hipco,hipco,Q11401,hip hop music,0.0,,,,
3197,Q28490034,hipco,hipco,Q205049,world music,0.0,,,,
3198,Q1619932,hiplife,hiplife,Q1619932,hiplife,1.0,hiplife,hiplife,,hiplife
3199,Q1620079,hipster hop,hipster hop,Q1620079,hipster hop,1.0,,,,
3200,Q3553356,hiragasy,hiragasy,Q3553356,hiragasy,1.0,,,,
3201,Q5769376,hiranaam,hiranaam,Q26897135,functional music,0.0,,,,
3202,Q98528197,hispanic american folk music,hispanic american folk,Q205049,world music,0.0,,,,
3203,Q98528197,hispanic american folk music,hispanic american folk,Q43343,folk music,0.0,,,,
3204,Q107718539,hispanic american music,hispanic american,Q205049,world music,0.0,,,,
3205,Q107718509,hispanic music,hispanic,Q205049,world music,0.0,,,,
3206,Q10524630,historical ballad,historical ballad,Q10524630,historical ballad,1.0,,,,
3207,Q60477130,historical folk song,historical folk song,Q43343,folk music,0.0,,,,
3208,Q60477130,historical folk song,historical folk song,Q205049,world music,0.0,,,,
3209,Q1036888,históriás ének,históriás ének,Q685884,vocal music,0.0,,,,
3210,Q1036888,históriás ének,históriás ének,Q205049,world music,0.0,,,,
3211,Q4198071,hiérodrame,hiérodrame,Q26897135,functional music,0.0,,,,
